question;questionText;type
urn:CogComp:id:1783;What is the frequency of VHF ?;Number
urn:CogComp:id:3039;What are the only players eligible to score points in Roller Derby called ?;String
urn:CogComp:id:446;How long does it take for Spider-Man 's web to evaporate ?;Number
urn:CogComp:id:880;What is the average cost for four years of medical school ?;Number
urn:CogComp:id:4407;When are the Oscars Academy Awards in 1999 ?;DateTime
urn:CogComp:id:781;Where 's the Petrified Forest ?;Number
urn:CogComp:id:1749;What four U.S. states have active volcanoes ?;Place
urn:CogComp:id:3317;What actor has a tattoo on his right wrist reading Scotland Forever ?;Agent
urn:CogComp:id:4822;What is the most widely cultivated plant ?;Species
urn:CogComp:id:883;What is the current ticket fare from from Cairo to Barbados ?;Number
urn:CogComp:id:2323;Where did the 6th annual meeting of Indonesia-Malaysia forest experts take place ?;Number
urn:CogComp:id:1091;What record company produced the 1978 movie The Wiz ?;Agent
urn:CogComp:id:2876;What did Tristan come back as ?;Number
urn:CogComp:id:531;What plant has the largest seed ?;Species
urn:CogComp:id:4882;What did people use to freshen their breath before toothpaste ?;Number
urn:CogComp:id:3256;Who made the first airplane ?;Agent
urn:CogComp:id:4022;What country is proud to claim Volcano National Park ?;Place
urn:CogComp:id:1727;What season begins with the vernal equinox ?;DateTime
urn:CogComp:id:610;What is a fear of passing high objects ?;Disease
urn:CogComp:id:570;What is artificial intelligence ?;String
urn:CogComp:id:3516;What city boasts the Billingsgate fishmarket ?;Place
urn:CogComp:id:2964;What is the orgin of xoxoxox ?;String
urn:CogComp:id:343;What 's the closest G2 Spectrum Yellow Dwarf to Earth ?;Number
urn:CogComp:id:4077;Where was Tesla born ?;Number
urn:CogComp:id:4881;What does the River Seine empty into ?;Number
urn:CogComp:id:434;What stereo manufacturer is `` Slightly ahead of its time '' ?;Agent
urn:CogComp:id:1903;Who was the first woman governor of Wyoming ?;Agent
urn:CogComp:id:3728;Where can I find free piano scores for popular music ?;Number
urn:CogComp:id:4078;What does Larry King do for a living ?;String
urn:CogComp:id:2069;What is hypertext ?;String
urn:CogComp:id:1537;Where can one find Mozambique ?;Number
urn:CogComp:id:3303;Who made the largest cocaine seizure in Ventura County history ?;Agent
urn:CogComp:id:4571;How long ago did the Anglican church part from the Vatican ?;Number
urn:CogComp:id:1517;What kind of dog is Scooby Doo ?;Species
urn:CogComp:id:965;How many Grammys did Michael Jackson win in 1983 ?;Number
urn:CogComp:id:4354;What daily newspaper will `` help you see clearer across the USA '' ?;Work
urn:CogComp:id:528;How many dots make up the symbol for `` because '' ?;Number
urn:CogComp:id:176;When was the first Wall Street Journal published ?;DateTime
urn:CogComp:id:3408;What do you call a book of quotes ?;TopicalConcept
urn:CogComp:id:2488;What American actress was the first to be called a `` vamp '' ?;Agent
urn:CogComp:id:4247;What soft drink tells us to `` Go Hawaiian '' ?;Food
urn:CogComp:id:572;Who was the first Holy Roman Emperor ?;Agent
urn:CogComp:id:2834;Where did Wile E. Coyote always get his devices ?;Number
urn:CogComp:id:3434;What is Shirley MacLaine known as ?;TopicalConcept
urn:CogComp:id:2407;What cable network bills itself as `` the family entertainer '' ?;Agent
urn:CogComp:id:3164;How long does a fly live ?;Number
urn:CogComp:id:4667;What is the population of the largest Chilean city;Number
urn:CogComp:id:4374;Where is Glasgow ?;Number
urn:CogComp:id:3494;Where did the term fireplug come from ?;String
urn:CogComp:id:383;How much money are Dumbo 's ears insured for ?;Number
urn:CogComp:id:852;What mammal of North America is the world 's longest-lived for its size ?;Species
urn:CogComp:id:1880;What do you call the feeling of having experienced something before ?;TopicalConcept
urn:CogComp:id:370;When was the women 's suffrage amendment ratified ?;DateTime
urn:CogComp:id:4487;Where is there information on the novel `` El Cid '' ?;Number
urn:CogComp:id:4273;How many muscles does the average adult use when going for a walk ?;Number
urn:CogComp:id:1105;Who was the king who was forced to agree to the Magna Carta ?;Agent
urn:CogComp:id:2598;What is the nursery rhyme Rock-a-by Baby about ?;String
urn:CogComp:id:3868;How many eyes does a bat have ?;Number
urn:CogComp:id:1336;What is the meaning of the name Ella ?;String
urn:CogComp:id:2189;What is the only primate to lack pigment in the palms of its hands ?;Species
urn:CogComp:id:4540;Which country is the largest country in Latin America ?;Place
urn:CogComp:id:2268;What is The Gay Science ?;String
urn:CogComp:id:3761;What does appropriates money mean ?;String
urn:CogComp:id:4789;What effect does LSD have on the brain ?;String
urn:CogComp:id:1171;When were the Olympic Games in which Nadia Comaneci became popular played ?;DateTime
urn:CogComp:id:2535;Where is the world championship sled dog race held each February ?;Number
urn:CogComp:id:2634;Dialing , 900 , 740-TREE to have a tree planted will cost how much ?;Number
urn:CogComp:id:1422;What Cherokee Indian gave his name to a tree ?;Agent
urn:CogComp:id:2780;What is the organizational structure of the New Delhi Indira Gandhi airport ?;Number
urn:CogComp:id:2591;What is meant by blood SED rate ?;String
urn:CogComp:id:1464;Who took the toys donated for the Doodyville Orphans ' Fund and kept them for himself ?;Agent
urn:CogComp:id:874;Name the only extant trilogy of classical Greek plays .;Work
urn:CogComp:id:3334;How many three-letter permutations can be made from the four letters : c ?;Number
urn:CogComp:id:4290;What six-foot temperance advocate wielded her hatchet on saloons ?;Agent
urn:CogComp:id:1251;Who killed more people , Hitler or Stalin ?;Agent
urn:CogComp:id:4272;What is the location of Edinburgh , Scotland ?;Number
urn:CogComp:id:840;What country did the Nile River originate in ?;Place
urn:CogComp:id:3711;How many types of lemurs are there ?;Number
urn:CogComp:id:581;What kind of wine is Spumante ?;Food
urn:CogComp:id:204;What is the filmmakers collabrative ?;String
urn:CogComp:id:1641;What Apollo 11 astronaut minded the store while Armstrong and Aldrin made history ?;Agent
urn:CogComp:id:2014;Who is Ishmael in Moby Dick ?;String
urn:CogComp:id:905;What famous singing cowboy owns the California Angels baseball team ?;Agent
urn:CogComp:id:631;Woodrow Wilson served as president of what university ?;Agent
urn:CogComp:id:4150;How many head injuries are there in recreational ice skating each year ?;Number
urn:CogComp:id:1974;What does Choo Choo Charlie say ?;String
urn:CogComp:id:162;What game 's board shows the territories of Irkutsk , Yakutsk and Kamchatka ?;Activity
urn:CogComp:id:3106;What is software piracy ?;String
urn:CogComp:id:4724;When did swimming become commonplace ?;DateTime
urn:CogComp:id:4443;What 's a `` coup de poing '' to a French boxer ?;String
urn:CogComp:id:617;What is a fear of parasites ?;Disease
urn:CogComp:id:3988;What is the most radioactive food ?;Food
urn:CogComp:id:1431;What molecules include fluorine , sodium and magnesium ?;ChemicalSubstance
urn:CogComp:id:547;What is the Amish religion ?;String
urn:CogComp:id:4286;What Nevil Shute novel is about the doomed survivors of a nuclear war ?;Work
urn:CogComp:id:4492;Who wrote the song , `` Silent Night '' ?;Agent
urn:CogComp:id:4174;Where is the Taj Mahal ?;Number
urn:CogComp:id:2746;Who played Sally Rogers on The Dick Van Dyke Show ?;Agent
urn:CogComp:id:2605;What is a conifer ?;String
urn:CogComp:id:4252;What was The Living Room War ?;String
urn:CogComp:id:3985;Name Dick Tracy 's two children .;Agent
urn:CogComp:id:1861;Who invented the game bowling ?;Agent
urn:CogComp:id:640;What is the name of the chronic neurological autoimmune disease which attacks the protein sheath that surrounds nerve cells causing a gradual loss of movement in the body ?;Disease
urn:CogComp:id:4432;How big is the largest diamond ?;Number
urn:CogComp:id:637;How far can a man travel in outer space ?;Number
urn:CogComp:id:3443;What color are seven of every 10 houses in the U.S. ?;Colour
urn:CogComp:id:2922;What is a bone marrow transplant ?;String
urn:CogComp:id:2096;What is the fastest growing state in the U.S.A. in 1998 ?;Place
urn:CogComp:id:4534;What does the name Jenna mean ?;String
urn:CogComp:id:3011;What are the lyrics to `` Smelly Cat '' ?;String
urn:CogComp:id:3599;What future movie treat was introduced to American colonists in 1603 by Native Americans ?;Food
urn:CogComp:id:3095;What two historical figures , who fought each other in a famous battle , each have a food named after them ?;Agent
urn:CogComp:id:921;What is Nicholas Cage 's occupation ?;String
urn:CogComp:id:546;What is a golf ball made of ?;ChemicalSubstance
urn:CogComp:id:3591;What does snafu stand for ?;String
urn:CogComp:id:1900;Which leg does a cat move with its left front leg when walking - its left rear or right rear leg ?;AnatomicalStructure
urn:CogComp:id:2028;What does hazmat stand for ?;String
urn:CogComp:id:1885;What is Drew Barrymore 's middle name ?;Agent
urn:CogComp:id:1642;What is the current ticket fare from from Cairo to Barbados ?;Number
urn:CogComp:id:3435;What are the 7 principles of learning from the Institute for Research on Learning , IRL ?;TopicalConcept
urn:CogComp:id:4750;Where can I buy a pony on the Big Island for my daughter ?;Number
urn:CogComp:id:2097;How many American soldiers have died for their country to date ?;Number
urn:CogComp:id:4307;What were Babe Ruth 's Christian names ?;Agent
urn:CogComp:id:3488;Where is the Virtual Desk Reference ?;Number
urn:CogComp:id:4442;Where do you find information about the Queensland National Competition Policy;Number
urn:CogComp:id:4905;What famous comic strip character died of acne ?;Agent
urn:CogComp:id:836;What U.S. state records the least rainfall ?;Place
urn:CogComp:id:601;What is the abbreviated expression for the National Bureau of Investigation ?;String
urn:CogComp:id:2184;What does 7847+5943 equal ?;Number
urn:CogComp:id:3788;What is a `` repeating voter '' ?;String
urn:CogComp:id:2620;What 's the highest hand in straight poker ?;Number
urn:CogComp:id:4257;How many people died in the Vietnam war ?;Number
urn:CogComp:id:1582;What country did the ancient Romans refer to as Hibernia ?;Place
urn:CogComp:id:4216;Who said `` What contemptible scoundrel stole the cork from my lunch ? '';Agent
urn:CogComp:id:2478;What oldtime kids ' fare did TV Guide writer Jeff Greenfield call `` one of the most...subversive TV shows in American history '' ?;Work
urn:CogComp:id:4618;How many people die of tuberculosis yearly ?;Number
urn:CogComp:id:1070;What drug did Sigmund Freud become fascinated with while experimenting with the treatment of neurasthenia ?;Disease
urn:CogComp:id:1775;What is tumbled marble ?;String
urn:CogComp:id:4749;Where is Erykah Badu originally from ?;Number
urn:CogComp:id:1283;What state full of milk and honey was the destination in The Grapes of Wrath ?;Place
urn:CogComp:id:2986;In what year was the Berlin Wall erected ?;DateTime
urn:CogComp:id:4696;Where were the 1936 Summer Olympics held ?;Number
urn:CogComp:id:1836;How many fiddlers did Old King Cole have ?;Number
urn:CogComp:id:4192;Who wrote The Ugly Duckling ?;Agent
urn:CogComp:id:1019;Which is the only Dick Tracy villain to appear three times ?;Agent
urn:CogComp:id:3139;Name one of the major gods of Hinduism .;Agent
urn:CogComp:id:1326;Who does Shakespeare 's Antonio borrow 3 , 0 ducats from ?;Agent
urn:CogComp:id:475;When did CNN go on the air ?;DateTime
urn:CogComp:id:3375;What was the rallying cry of the early American revolutionaries ?;String
urn:CogComp:id:1651;What is the hair style called that new military recruits receive ?;String
urn:CogComp:id:3919;What is the Homelite Inc. home page ?;Number
urn:CogComp:id:4235;How much did Varian Associates try to sell its vacuum products division to the BOC group for ?;Number
urn:CogComp:id:4195;How many flavors of ice cream does Howard Johnson 's have ?;Number
urn:CogComp:id:3560;Which is the best opening move in chess ?;Number
urn:CogComp:id:2525;What New Hampshire hamlet rises early to vote first in U.S. presidential elections ?;Place
urn:CogComp:id:1373;How old is Stevie Wonder ?;Number
urn:CogComp:id:739;How much was the minimum wage in 1991 ?;Number
urn:CogComp:id:3543;Kosovo is a province of what country ?;Place
urn:CogComp:id:2388;Where can I get a photograph of professor Randolph Quirk ?;Number
urn:CogComp:id:867;What is the definition of low island ?;String
urn:CogComp:id:1140;Where was the first restaurant ?;Number
urn:CogComp:id:997;How many stars are there on the Soviet Union 's flag ?;Number
urn:CogComp:id:1337;What 's the home of the Rockettes ?;Number
urn:CogComp:id:541;What is `` the bear of beers '' ?;Species
urn:CogComp:id:1099;What comedian has a legendary reputation for stealing jokes ?;Agent
urn:CogComp:id:1132;What type of betting is used in horse racing ?;Activity
urn:CogComp:id:3984;What organ contains the islands of Langerhans ?;AnatomicalStructure
urn:CogComp:id:2655;What is the number of American soldiers deployed to South Korea ?;Number
urn:CogComp:id:2258;Who won the Battle of Gettysburg ?;Agent
urn:CogComp:id:3909;When was the bar-code invented ?;DateTime
urn:CogComp:id:59;What is a caldera ?;String
urn:CogComp:id:3165;How many pounds are there in a stone ?;Number
urn:CogComp:id:1938;What term means a sexual attraction between a male and a female ?;TopicalConcept
urn:CogComp:id:2519;What group asked the musical question Do You Believe in Magic ?;Agent
urn:CogComp:id:4874;When was Microsoft established ?;DateTime
urn:CogComp:id:1078;What does Ms. , Miss , and Mrs. stand for ?;String
urn:CogComp:id:2856;What is the origin of the candy cane at Christmas ?;String
urn:CogComp:id:3137;What did Martin Luther post on the church door at Wittenberg ?;Number
urn:CogComp:id:4899;What is a fear of fish ?;Disease
urn:CogComp:id:940;What net game sees its women 's world amateur champions receive the Uber Cup ?;Activity
urn:CogComp:id:1080;What explosive do you get by mixing charcoal , sulfur and saltpeter ?;ChemicalSubstance
urn:CogComp:id:187;What was the education system in the 1960 's ?;Number
urn:CogComp:id:2574;What motto ended Merrie Melodies cartoons ?;String
urn:CogComp:id:2085;When did Hitler come to power in Germany ?;DateTime
urn:CogComp:id:2249;What are some fun things to do in Cozumel , Mexico for teenagers ?;String
urn:CogComp:id:4831;Where was George Washington born ?;Number
urn:CogComp:id:2023;Name the two blob members of the animated Herculoids .;Agent
urn:CogComp:id:2622;What is the name of Kevin Costner 's movie about Sioux Indians ?;Work
urn:CogComp:id:3968;What hide-and-seek game is played around a tin can ?;Activity
urn:CogComp:id:4058;What two countries is Andorra nestled between ?;Place
urn:CogComp:id:226;When did the Berlin Wall go up ?;DateTime
urn:CogComp:id:4448;What do humans catch zoonose diseases from ?;Number
urn:CogComp:id:1929;What was the date of Iraq 's invasion of Kuwait ?;DateTime
urn:CogComp:id:2991;Where does the song Anything Goes take place ?;Number
urn:CogComp:id:4437;Who were the only two bald U.S. Presidents ?;Agent
urn:CogComp:id:1404;What will happen when sodium is put in water ?;String
urn:CogComp:id:2179;What state was named the Green Mountain state ?;Place
urn:CogComp:id:697;What is Olestra ?;String
urn:CogComp:id:1124;What keeps clouds in the air ?;Number
urn:CogComp:id:4672;Who are cartoondom 's Super Six ?;Agent
urn:CogComp:id:2857;What terror of the sea did Johnny Horton sing about ?;Species
urn:CogComp:id:1778;Where did bocci originate ?;Number
urn:CogComp:id:2796;How many rings are there on a five-zone archery target ?;Number
urn:CogComp:id:1037;What country in Latin America is the largest one ?;Place
urn:CogComp:id:4126;What company started out making pies , and wound up manufacturing plastic throwing toys ?;Agent
urn:CogComp:id:2256;How many URL extensions are there ? and what are they ?;Number
urn:CogComp:id:313;What is the speed of the Mississippi River ?;Number
urn:CogComp:id:2281;What are the lyrics to the Star Spangled Banner ?;String
urn:CogComp:id:1416;Who wrote Sons and Lovers ?;Agent
urn:CogComp:id:1036;What is a fear of slime ?;Disease
urn:CogComp:id:2159;What 's the better-known identity of John Merrick , the noble ogre of Victorian England ?;Agent
urn:CogComp:id:4114;What is the habitat of the chickadee ?;Number
urn:CogComp:id:1754;What major Victorian novelist spent as much time working for the post office as he did writing ?;Agent
urn:CogComp:id:3046;What is the name of David Letterman 's dog ?;Species
urn:CogComp:id:2751;What presidential administration challenged Americans to explore The New Frontier ?;Agent
urn:CogComp:id:2638;Who was Tiny Tim 's father ?;Agent
urn:CogComp:id:4435;How many languages are there in the world ?;Number
urn:CogComp:id:3277;What is the meaning of `` subaru ? '';String
urn:CogComp:id:4610;What Morris West novel deals with Russian bishop who becomes Pope ?;Work
urn:CogComp:id:1506;What composer was awarded the Medal of Honor by Franklin D. Roosevelt ?;Agent
urn:CogComp:id:1923;Who was Charles Lindbergh 's wife ?;Agent
urn:CogComp:id:448;What was known as the Spice Island ?;Number
urn:CogComp:id:4926;Who used to make cars with rotary engines ?;Agent
urn:CogComp:id:3844;What Frenchman claimed the following ? If God did not exist , it would be necessary to invent him . '';Agent
urn:CogComp:id:4907;What are chloroplasts ?;String
urn:CogComp:id:4836;What is probability theory ?;String
urn:CogComp:id:361;What predators exist on Antarctica ?;Species
urn:CogComp:id:2183;Who is Johnny Carson ?;String
urn:CogComp:id:1134;What is the Viking Prince 's first name ?;Agent
urn:CogComp:id:3802;When was Christ born ?;DateTime
urn:CogComp:id:2155;In what part of Africa is Mozambique located ?;Number
urn:CogComp:id:1830;What are the alveoli ?;String
urn:CogComp:id:1053;When did the `` Star-Spangled Banner '' become the national anthem ?;DateTime
urn:CogComp:id:22;What 's the second-most-used vowel in English ?;String
urn:CogComp:id:2066;What is a camel hair brush actually made out of ?;ChemicalSubstance
urn:CogComp:id:1653;What effects do nitrates have on the environment ?;String
urn:CogComp:id:2615;The second most popular sport worldwide is what ?;Activity
urn:CogComp:id:3143;What is the name of the vaccine for chicken pox ?;Disease
urn:CogComp:id:3634;Where does the expression `` cloud nine '' come from ?;String
urn:CogComp:id:3956;What was John Steinbeck 's travelling companion Charley ?;Number
urn:CogComp:id:2325;When was London 's Docklands Light Railway constructed ?;DateTime
urn:CogComp:id:460;What country has the largest sheep population ?;Place
urn:CogComp:id:1067;What is the Hub of London ?;String
urn:CogComp:id:87;What country 's national passenger rail system is called Via ?;Place
urn:CogComp:id:4034;What is the origin of music ?;String
urn:CogComp:id:2587;What was the Vietnam War ?;String
urn:CogComp:id:282;What day was Pearl Harbor attacked in 1942 ?;DateTime
urn:CogComp:id:462;What country is the world 's largest importer of cognac ?;Place
urn:CogComp:id:212;What disease is transmitted by the Anopheles mosquito ?;Disease
urn:CogComp:id:4101;What rock group raised a ruckus at the White House by singing American Woman ?;Agent
urn:CogComp:id:1368;What book is the follow-up to Future Shock ?;Work
urn:CogComp:id:234;When did World War I start ?;DateTime
urn:CogComp:id:4765;What are the diseases that can be cured by black cumin ?;Disease
urn:CogComp:id:597;What are the first names of Rowan and Martin , the stars of TV 's Laugh-In ?;Agent
urn:CogComp:id:4368;Where 's Montenegro ?;Number
urn:CogComp:id:2250;What is an example of a famous rock band from the sixties ?;Agent
urn:CogComp:id:3951;How high must a mountain be to be called a mountain ?;Number
urn:CogComp:id:2283;When do you plant winter wheat ?;DateTime
urn:CogComp:id:662;What county is Chicago in ?;Number
urn:CogComp:id:4901;What does the double-O indicate in 007 ?;String
urn:CogComp:id:2285;How many counties are in Indiana ?;Number
urn:CogComp:id:4660;What does `` Philebus-like '' mean ?;String
urn:CogComp:id:3127;What is a fear of money ?;Disease
urn:CogComp:id:2450;Who said : `` What contemptible scoundrel stole the cork from my lunch ? '';Agent
urn:CogComp:id:3649;What Batman character tools around on a Batcycle ?;Agent
urn:CogComp:id:779;Which killer whale died at Sea World of a fungal infection ?;Species
urn:CogComp:id:4036;What major airline has the best safety record in the world ?;Agent
urn:CogComp:id:3353;How many people did Randy Craft murder ?;Number
urn:CogComp:id:3716;What onetime member of Ronald Reagan 's cabinet called federal policy toward Indians `` an example of the failure of socialism '' ?;Agent
urn:CogComp:id:3130;Who is Robin Williams ?;String
urn:CogComp:id:4776;What corporation does Madonna advertise for ?;Agent
urn:CogComp:id:685;Where does Buzz Aldrin want to build a permanent , manned space station ?;Number
urn:CogComp:id:3103;What fast food is prepared with a `` secret blend of 11 herbs and spices ? '';Food
urn:CogComp:id:4715;How many names are there for Eskimo people ?;Number
urn:CogComp:id:2171;What does the Greek word polis mean , as in Minneapolis ?;String
urn:CogComp:id:2607;What is different about the red and black fox ?;String
urn:CogComp:id:1850;What islands got their name from the Spanish baja mar , meaning shallow water ?;Number
urn:CogComp:id:487;What animal has killed the most people ?;Species
urn:CogComp:id:1688;Musician Ray Charles plays what instrument ?;Device
urn:CogComp:id:2230;Which Beatles disc cover honors the Rolling Stones ?;Work
urn:CogComp:id:3196;Who played Al Jolson in the Jolson Story ?;Agent
urn:CogComp:id:2320;Who asked the musical question : `` Have you ever been to electric lady land ? '';Agent
urn:CogComp:id:782;What is a language spoken by the Sioux ?;Language
urn:CogComp:id:521;Name the soft drink that is `` number one in the sun . '';Food
urn:CogComp:id:522;What is the web address of the list of e-mail addresses of members of the House of Representatives ?;Number
urn:CogComp:id:2775;When was the NFL established ?;DateTime
urn:CogComp:id:3878;Who is Westview High 's band director in Funky Winkerbean ?;Agent
urn:CogComp:id:2398;What are the first names of the famous husband-and-wife acting team of Lunt and Fontanne ?;Agent
urn:CogComp:id:2207;Which organization is the Security Council a part of ?;Agent
urn:CogComp:id:3404;Where does dew come from ?;Number
urn:CogComp:id:3478;What World War II leader declared : `` The blow has been struck '' ?;Agent
urn:CogComp:id:3661;What does Warner Bros. call a flightless cuckoo ?;TopicalConcept
urn:CogComp:id:3960;What turns blue litmus paper red ?;Number
urn:CogComp:id:1511;What is a fear of gravity ?;Disease
urn:CogComp:id:1882;What is a fear of odors , body , ?;Disease
urn:CogComp:id:651;What city was President William McKinley shot in ?;Place
urn:CogComp:id:4344;Who plays the cop in the movie `` Kindergarten Cop '' ?;Agent
urn:CogComp:id:3024;What is idealab ! ?;String
urn:CogComp:id:369;What country 's people are the top television watchers ?;Place
urn:CogComp:id:3295;In what part of the world is Mozambique ?;Number
urn:CogComp:id:118;How much would it cost to purchase a 2-foot-square party tent , with sides , ?;Number
urn:CogComp:id:3252;How many types of cheese are there in France ?;Number
urn:CogComp:id:2970;Name a French fascist party .;Agent
urn:CogComp:id:2216;Which is the most-used computer program ?;Work
urn:CogComp:id:4241;Who bestowed great power upon Captain Britain ?;Agent
urn:CogComp:id:1613;What percentage of children between the ages of two and eleven watch ` The Simpsons ' ?;Number
urn:CogComp:id:2851;What are the three most populated countries in the world ?;Place
urn:CogComp:id:962;Where did marijuana come from ?;String
urn:CogComp:id:3473;What does the word terrorism mean ?;String
urn:CogComp:id:3816;What season does a hiemal activity normally take place in ?;DateTime
urn:CogComp:id:3372;What is the origin of Boxing Day ?;String
urn:CogComp:id:2968;What color tennis balls are used at Wimbledon ?;Colour
urn:CogComp:id:2415;How many people have been Captain America ?;Number
urn:CogComp:id:4920;What country is home to Heineken beer ?;Place
urn:CogComp:id:4187;What does Melissa mean ?;String
urn:CogComp:id:2185;What book is subtitled The Preservation of Favoured Races in the Struggle for Life ?;Work
urn:CogComp:id:2759;What does the term 3 mean to a newspaper editor ?;String
urn:CogComp:id:2037;How many people was Randy Craft convicted of murdering ?;Number
urn:CogComp:id:4211;What does a chef coddle eggs in ?;Number
urn:CogComp:id:772;What is the student population at the University of Massachusetts in Amherst ?;Number
urn:CogComp:id:1284;What is the tallest building in Japan ?;Number
urn:CogComp:id:4680;What U.S. city is known as The Rubber Capital of the World ?;Place
urn:CogComp:id:1414;What hard-of hearing artist painted Sunflowers ?;Agent
urn:CogComp:id:1234;Who did Dita Beard work for ?;Agent
urn:CogComp:id:3027;What river runs through Colorado , Kansas , and Oklahoma ?;Number
urn:CogComp:id:435;What U.S. city is The Queen of the Pacific ?;Place
urn:CogComp:id:1674;What constellation contains the twins Castor and Pollux ?;Number
urn:CogComp:id:365;What golfing accessory was patented by George Grant on December 12;TopicalConcept
urn:CogComp:id:2589;On what day were John F and Jackie Kennedy married ?;DateTime
urn:CogComp:id:231;What Las Vegas hotel burned in November , 1980 , with the loss of 84 lives ?;Number
urn:CogComp:id:4217;What is the capital of Kosovo ?;Place
urn:CogComp:id:3961;Who was the first woman to run the mile in less than 4 36893 minutes ?;Agent
urn:CogComp:id:4347;What was the 1940 annual salary for a boilermaker ?;Number
urn:CogComp:id:407;Where did Sarge Steel get his metal hand ?;Number
urn:CogComp:id:2090;What does Salk vaccine prevent ?;Disease
urn:CogComp:id:86;When did Rococo painting and architecture flourish ?;DateTime
urn:CogComp:id:844;Who was President of Costa Rica in 1994 ?;Agent
urn:CogComp:id:1031;What is Larry King 's job ?;String
urn:CogComp:id:3341;How many furlongs are there in a mile-and-a-quarter recetrack ?;Number
urn:CogComp:id:3135;What was the Ventura County police department that seized the county 's largest amount of cocaine ever ?;Agent
urn:CogComp:id:3162;What is Doegs ?;String
urn:CogComp:id:855;How many home runs did Lou Gehrig have during his career ?;Number
urn:CogComp:id:78;In which year was New Zealand excluded from the ANZUS alliance ?;DateTime
urn:CogComp:id:2247;What does Visine get out ?;Number
urn:CogComp:id:4516;Name the country of giants twelve times the size of man in `` Gulliver 's Travels . '';Place
urn:CogComp:id:4783;What is the most important nation in the world , historically ?;Place
urn:CogComp:id:2850;What eastern state sprouted the first commercial nuclear power plant in the U.S. ?;Place
urn:CogComp:id:2847;When did Amtrak begin operations ?;DateTime
urn:CogComp:id:2279;What engineer invented the pull-tab can ?;Agent
urn:CogComp:id:3271;What year did the War of 1812 begin ?;DateTime
urn:CogComp:id:4110;What 's the meaning of the name Tatiana ?;String
urn:CogComp:id:3792;What chapter of the Bible has the most verses ?;Number
urn:CogComp:id:3355;What bestselling modern poet was the co-founder of the famous City Lights Bookshop in San Francisco ?;Agent
urn:CogComp:id:2176;How much money does each player get at the beginning of the game in Monopoly ?;Number
urn:CogComp:id:424;What level of government or governmental agency is responsible for dealing with racism ?;Agent
urn:CogComp:id:392;What is a fear of weakness ?;Disease
urn:CogComp:id:4670;Who invented `` The Muppets '' ?;Agent
urn:CogComp:id:4575;What 1895 H.G. Wells novel was written under the title The Chronic Argonauts ?;Work
urn:CogComp:id:104;How much money does a back injury lawsuit get ?;Number
urn:CogComp:id:2908;Who portrayed W.C. Fields in the film W.C. Fields and Me ?;Agent
urn:CogComp:id:3839;What songs were popular in 1948 ?;Work
urn:CogComp:id:1948;What country other than Germany invaded Poland in September 1939 ?;Place
urn:CogComp:id:1459;What are perfect tenses ?;String
urn:CogComp:id:3189;What two vegetables are combined in succotash ?;Food
urn:CogComp:id:2741;What country was Mikhail Gorbachev the leader of ?;Place
urn:CogComp:id:2646;What was the former residence of Scottish kings in Edinburgh ?;Number
urn:CogComp:id:4731;What president also became a supreme court justice ?;Agent
urn:CogComp:id:1587;How long was the longest hiccup attack ?;Number
urn:CogComp:id:4394;What is a fear of speaking ?;Disease
urn:CogComp:id:1731;Where did cable cars first roll down Clay Street in 1873 ?;Number
urn:CogComp:id:3638;How big is a normal size penis for a 15-year-old ?;Number
urn:CogComp:id:3606;What is the legal blood alcohol limit for the state of California ?;Number
urn:CogComp:id:1791;What was the outcome of the 1945 Yalta Conference ?;String
urn:CogComp:id:2355;What is the address for the main government office in Rome , Italy ?;Number
urn:CogComp:id:1940;What sea surrounds the Cayman Islands ?;Number
urn:CogComp:id:702;What is the most heavily caffeinated soft drink ?;Food
urn:CogComp:id:2442;What film was based on the play Everybody Comes to Rick 's ?;Work
urn:CogComp:id:3337;What 's the longest river in Canada ?;Number
urn:CogComp:id:496;Where do rocks come from ?;String
urn:CogComp:id:464;What does SIDS stand for ?;String
urn:CogComp:id:2627;What is the average cost for four years of medical school ?;Number
urn:CogComp:id:4283;What sport does Chris Jogis play ?;Activity
urn:CogComp:id:172;What city is sometimes called Gotham ?;Place
urn:CogComp:id:4637;What does Robert mean ?;String
urn:CogComp:id:4774;What was the Long March in China ?;String
urn:CogComp:id:3194;What manufacturers are there in Texas ?;Agent
urn:CogComp:id:2886;What is the cost of the drugs used in tuberculosis treatments ?;Number
urn:CogComp:id:2260;Name the two youngsters saved by the animated Moby Dick .;Agent
urn:CogComp:id:2112;What state is Niagara Falls located in ?;Place
urn:CogComp:id:900;Who portrayed `` Rosanne Rosanna-Dana '' on the television show `` Saturday Night Live '' ?;Agent
urn:CogComp:id:1446;What Nazi leader killed himself in jail just before he was to be executed as a war criminal ?;Agent
urn:CogComp:id:3499;What is the probability that at least 2 out of 25 people will have the same birthday ?;Number
urn:CogComp:id:741;Who invented silly putty ?;Agent
urn:CogComp:id:2293;What does a woman want ?;Number
urn:CogComp:id:2452;What is a fear of worms ?;Disease
urn:CogComp:id:2694;What comedian hit the TV screen in 1951 with the NBC afternoon show Time for Ernie ?;Agent
urn:CogComp:id:3998;What title did Shevardnadze have during the Soviet era ?;String
urn:CogComp:id:1206;What Asian spiritual and political leader was married at the age of 13 ?;Agent
urn:CogComp:id:509;Where did the myth of Santa Claus originate ?;Number
