question;questionText;type
urn:WebQuestionsTrain:id:554;what does chilean people speak?;Language
urn:WebQuestionsTrain:id:555;what does china border?;Place
urn:WebQuestionsTrain:id:556;what does duffy sing?;Work
urn:WebQuestionsTrain:id:557;what does dustin diamond do now?;Agent
urn:WebQuestionsTrain:id:559;what does george soros own?;Agent
urn:WebQuestionsTrain:id:560;what does icelandic sound like?;Language
urn:WebQuestionsTrain:id:561;what does jackson browne sing?;Work
urn:WebQuestionsTrain:id:562;what does jamaica manufacturer?;Food
urn:WebQuestionsTrain:id:563;what does jennifer lopez do?;Agent
urn:WebQuestionsTrain:id:564;what does julian clary do?;Agent
urn:WebQuestionsTrain:id:565;what does kat dennings star in?;Work
urn:WebQuestionsTrain:id:566;what does kenya moore do for a living?;Agent
urn:WebQuestionsTrain:id:567;what does latin america consist of?;Place
urn:WebQuestionsTrain:id:568;what does mariah carey call her fans?;String
urn:WebQuestionsTrain:id:569;what does matt dallas do now?;Agent
urn:WebQuestionsTrain:id:570;what does michael jackson like to eat?;Food
urn:WebQuestionsTrain:id:571;what does michael vick do?;Agent
urn:WebQuestionsTrain:id:572;what does nazis stand for?;String
urn:WebQuestionsTrain:id:573;what does obama have a degree in?;TopicalConcept
urn:WebQuestionsTrain:id:574;what does rob kardashian do for living?;Agent
urn:WebQuestionsTrain:id:575;what does roger that mean?;String
urn:WebQuestionsTrain:id:576;what does russian people speak?;Language
urn:WebQuestionsTrain:id:577;what does sammy hagar sing?;Work
urn:WebQuestionsTrain:id:578;what does scottish people speak?;Language
urn:WebQuestionsTrain:id:579;what does shawn johnson do?;Agent
urn:WebQuestionsTrain:id:580;what does sirius black wand look like?;Place
urn:WebQuestionsTrain:id:581;what does taiwan people speak?;Language
urn:WebQuestionsTrain:id:582;what does the adriatic sea border?;Place
urn:WebQuestionsTrain:id:584;what does the dominican republic speak?;Language
urn:WebQuestionsTrain:id:585;what does the japanese call their country?;String
urn:WebQuestionsTrain:id:586;what does the letters eu stand for?;Place
urn:WebQuestionsTrain:id:587;what does the maine state flag look like?;Flag
urn:WebQuestionsTrain:id:588;what does the mayan calendar say about 2012?;String
urn:WebQuestionsTrain:id:589;what does the name austin stand for?;Agent
urn:WebQuestionsTrain:id:590;what does the name rome mean?;Agent
urn:WebQuestionsTrain:id:591;what does the philippines flag represent?;Flag
urn:WebQuestionsTrain:id:592;what does the roman empire consist of?;Place
urn:WebQuestionsTrain:id:593;what does the term prima donna mean?;Agent
urn:WebQuestionsTrain:id:594;what does time warner own?;Agent
urn:WebQuestionsTrain:id:595;what does united church of christ believe?;EthnicGroup
urn:WebQuestionsTrain:id:596;what does uvm stand for college?;Agent
urn:WebQuestionsTrain:id:597;what drug did mitch hedberg overdose on?;ChemicalSubstance
urn:WebQuestionsTrain:id:598;what drugs does charlie sheen do?;ChemicalSubstance
urn:WebQuestionsTrain:id:599;what each fold of the us flag means?;Place
urn:WebQuestionsTrain:id:600;what education does jeff corwin have?;TopicalConcept
urn:WebQuestionsTrain:id:601;what else did eli whitney invent?;TopicalConcept
urn:WebQuestionsTrain:id:602;what else is there in orlando besides disney?;Place
urn:WebQuestionsTrain:id:603;what empire did maria theresa rule?;Place
urn:WebQuestionsTrain:id:604;what episode did kate leave ncis?;Work
urn:WebQuestionsTrain:id:605;what episode does eric northman come in?;Work
urn:WebQuestionsTrain:id:606;what ethnicity are people from iran?;EthnicGroup
urn:WebQuestionsTrain:id:607;what events caused roosevelt to become more of an internationalist?;Event
urn:WebQuestionsTrain:id:608;what events does stephanie rice compete in?;Event
urn:WebQuestionsTrain:id:609;what events led to napoleon's downfall?;Event
urn:WebQuestionsTrain:id:610;what exactly did dale earnhardt die from?;Disease
urn:WebQuestionsTrain:id:611;what experiments did marie curie conduct?;TopicalConcept
urn:WebQuestionsTrain:id:612;what famous book did adam smith wrote?;Work
urn:WebQuestionsTrain:id:613;what famous book did benjamin franklin wrote?;Work
urn:WebQuestionsTrain:id:614;what famous people are from kansas city?;Agent
urn:WebQuestionsTrain:id:615;what features do islam and christianity have in common?;TopicalConcept
urn:WebQuestionsTrain:id:616;what films did charlie chaplin direct?;Work
urn:WebQuestionsTrain:id:617;what films did liam neeson star in?;Work
urn:WebQuestionsTrain:id:618;what films did michael clarke duncan star in?;Work
urn:WebQuestionsTrain:id:619;what films did patrick swayze star in?;Work
urn:WebQuestionsTrain:id:620;what films has gerard butler starred in?;Work
urn:WebQuestionsTrain:id:621;what films has kristen stewart starred in?;Work
urn:WebQuestionsTrain:id:622;what films has morgan freeman narrated?;Work
urn:WebQuestionsTrain:id:623;what films have taylor lautner been in?;Work
urn:WebQuestionsTrain:id:624;what films have taylor lautner starred in?;Work
urn:WebQuestionsTrain:id:625;what form of government do we have in the usa?;Agent
urn:WebQuestionsTrain:id:626;what form of government does afghanistan have?;TopicalConcept
urn:WebQuestionsTrain:id:627;what form of government does australia?;TopicalConcept
urn:WebQuestionsTrain:id:628;what form of government does brazil have?;TopicalConcept
urn:WebQuestionsTrain:id:629;what form of government does canada have?;TopicalConcept
urn:WebQuestionsTrain:id:630;what form of government does czech republic have?;TopicalConcept
urn:WebQuestionsTrain:id:631;what form of government does germany use?;TopicalConcept
urn:WebQuestionsTrain:id:632;what form of government does greece use?;TopicalConcept
urn:WebQuestionsTrain:id:633;what form of government does mexico?;TopicalConcept
urn:WebQuestionsTrain:id:634;what form of government does north korea?;TopicalConcept
urn:WebQuestionsTrain:id:635;what form of government exists in china?;TopicalConcept
urn:WebQuestionsTrain:id:636;what form of government is israel?;Agent
urn:WebQuestionsTrain:id:637;what form of government was practiced in sparta?;TopicalConcept
urn:WebQuestionsTrain:id:638;what four regions make up the united kingdom?;Place
urn:WebQuestionsTrain:id:639;what freeview channel is bbc three?;Work
urn:WebQuestionsTrain:id:640;what games did bungie make?;Work
urn:WebQuestionsTrain:id:641;what gauge strings john mayer?;Device
urn:WebQuestionsTrain:id:642;what george washington carver famous for?;Food
urn:WebQuestionsTrain:id:643;what god does taoism believe in?;Agent
urn:WebQuestionsTrain:id:644;what good things has angelina jolie done?;Award
urn:WebQuestionsTrain:id:645;what government did japan have?;TopicalConcept
urn:WebQuestionsTrain:id:646;what government does france have?;TopicalConcept
urn:WebQuestionsTrain:id:647;what government system does north korea have?;TopicalConcept
urn:WebQuestionsTrain:id:648;what government type is north korea?;TopicalConcept
urn:WebQuestionsTrain:id:649;what group is aubrey o'day in?;Agent
urn:WebQuestionsTrain:id:650;what groups was hitler involved in?;Agent
urn:WebQuestionsTrain:id:651;what guitar did andres segovia use?;Device
urn:WebQuestionsTrain:id:652;what guitar did clapton play?;Device
urn:WebQuestionsTrain:id:653;what guitar does duane allman play?;Device
urn:WebQuestionsTrain:id:654;what gunfight is wyatt earp most famous for?;Event
urn:WebQuestionsTrain:id:655;what happened at fukushima daiichi nuclear plant?;Event
urn:WebQuestionsTrain:id:656;what happened during william henry harrison presidency?;Event
urn:WebQuestionsTrain:id:657;what happened to adolf hitler at the end of the war?;Event
urn:WebQuestionsTrain:id:658;what happened to farrah and her baby daddy?;Event
urn:WebQuestionsTrain:id:659;what happened to harvey smith?;Event
urn:WebQuestionsTrain:id:660;what happened to madonna childhood home?;Event
urn:WebQuestionsTrain:id:661;what happened to nagasaki?;Event
urn:WebQuestionsTrain:id:662;what happened to nelson mandela after he was released from jail?;Event
urn:WebQuestionsTrain:id:663;what happened to peter parker's uncle?;Event
urn:WebQuestionsTrain:id:664;what happened to president james garfield?;Event
urn:WebQuestionsTrain:id:665;what happened to rev. robert schuller?;Event
urn:WebQuestionsTrain:id:666;what happened to sir thomas cromwell?;Event
urn:WebQuestionsTrain:id:667;what happened to the battle of shiloh?;Event
urn:WebQuestionsTrain:id:668;what happened to the people in chernobyl?;Event
urn:WebQuestionsTrain:id:669;what happened to thomas cromwell's children?;Event
urn:WebQuestionsTrain:id:670;what happened to umaga wwe?;Event
urn:WebQuestionsTrain:id:671;what happened vince mcmahon?;Event
urn:WebQuestionsTrain:id:672;what hardships did teddy roosevelt overcome?;Disease
urn:WebQuestionsTrain:id:673;what has barack obama done wrong?;TopicalConcept
urn:WebQuestionsTrain:id:674;what has lucy hale played in?;Work
urn:WebQuestionsTrain:id:675;what has mario lopez been in?;Work
urn:WebQuestionsTrain:id:676;what has sara paxton been in?;Work
urn:WebQuestionsTrain:id:677;what hemisphere south america?;Place
urn:WebQuestionsTrain:id:678;what high school did president bill clinton attend?;Agent
urn:WebQuestionsTrain:id:679;what high school did tim allen go to?;Agent
urn:WebQuestionsTrain:id:680;what highschool did tom brady go to?;Agent
urn:WebQuestionsTrain:id:681;what hotel should i stay in san francisco?;Place
urn:WebQuestionsTrain:id:682;what illness did huell howser died of?;Disease
urn:WebQuestionsTrain:id:683;what illnesses did george washington have?;Disease
urn:WebQuestionsTrain:id:684;what illnesses did george washington suffer from?;Disease
urn:WebQuestionsTrain:id:685;what important office did abraham lincoln hold?;Agent
urn:WebQuestionsTrain:id:686;what influenced jackson pollock's work?;Work
urn:WebQuestionsTrain:id:687;what influenced langston hughes to write?;Agent
urn:WebQuestionsTrain:id:688;what influenced roy lichtenstein artwork?;Work
urn:WebQuestionsTrain:id:689;what influenced vincent van gogh work?;Work
urn:WebQuestionsTrain:id:690;what influenced whitman's poetry?;Event
urn:WebQuestionsTrain:id:691;what inspired langston hughes to write poetry?;Agent
urn:WebQuestionsTrain:id:692;what inspired m.c. escher to become an artist?;Work
urn:WebQuestionsTrain:id:693;what inspired michelangelo?;Agent
urn:WebQuestionsTrain:id:694;what inspired steinbeck to write?;Work
urn:WebQuestionsTrain:id:695;what inspired van gogh work?;Work
urn:WebQuestionsTrain:id:696;what instrument did louis armstrong like to play?;Device
urn:WebQuestionsTrain:id:697;what instrument does bela fleck play?;Device
urn:WebQuestionsTrain:id:698;what instrument does fela kuti play?;Device
urn:WebQuestionsTrain:id:699;what instrument does justin bieber?;Device
urn:WebQuestionsTrain:id:700;what instrument does mike huckabee play?;Device
urn:WebQuestionsTrain:id:701;what instrument does ringo starr play?;Device
urn:WebQuestionsTrain:id:702;what instruments did vivaldi wrote concertos for?;Device
urn:WebQuestionsTrain:id:703;what instruments does john williams use?;Device
urn:WebQuestionsTrain:id:704;what instruments does katy perry play?;Device
urn:WebQuestionsTrain:id:705;what invention did henry ford invent?;TopicalConcept
urn:WebQuestionsTrain:id:706;what inventions did da vinci made?;TopicalConcept
urn:WebQuestionsTrain:id:707;what inventions did robert hooke made?;TopicalConcept
urn:WebQuestionsTrain:id:708;what is 2pm est in philippines?;DateTime
urn:WebQuestionsTrain:id:709;what is a city in belgium?;Place
urn:WebQuestionsTrain:id:710;what is a judge in the supreme court called?;String
urn:WebQuestionsTrain:id:711;what is african american literature?;Work
urn:WebQuestionsTrain:id:712;what is al in arabic names?;String
urn:WebQuestionsTrain:id:713;what is anderson cooper?;Agent
urn:WebQuestionsTrain:id:714;what is anderson silva trained in?;Activity
urn:WebQuestionsTrain:id:715;what is australian currency?;Currency
urn:WebQuestionsTrain:id:716;what is ayrton senna?;Agent
urn:WebQuestionsTrain:id:718;what is bethenny frankel husband name?;String
urn:WebQuestionsTrain:id:719;what is beyonce's daughters name?;String
urn:WebQuestionsTrain:id:720;what is brazil time zone?;DateTime
urn:WebQuestionsTrain:id:721;what is brazilian jiu jitsu?;Activity
urn:WebQuestionsTrain:id:722;what is british columbia?;Place
urn:WebQuestionsTrain:id:723;what is caesar augustus known for?;TopicalConcept
urn:WebQuestionsTrain:id:724;what is capital city of ontario?;Place
urn:WebQuestionsTrain:id:725;what is charles darwin famous for?;TopicalConcept
urn:WebQuestionsTrain:id:726;what is charlie sheen's dad's name?;String
urn:WebQuestionsTrain:id:727;what is charlotte north carolina known for?;Place
urn:WebQuestionsTrain:id:728;what is chris paul's son name?;String
urn:WebQuestionsTrain:id:729;what is colorado's state flower?;Species
urn:WebQuestionsTrain:id:730;what is considered eastern canada?;Place
urn:WebQuestionsTrain:id:731;what is d capital city of south africa?;Place
urn:WebQuestionsTrain:id:732;what is daniel radcliffe name in the woman in black?;String
urn:WebQuestionsTrain:id:733;what is duncan bannatyne?;Agent
urn:WebQuestionsTrain:id:734;what is fresno state's zip code?;Number
urn:WebQuestionsTrain:id:735;what is george washington's hometown?;Place
urn:WebQuestionsTrain:id:736;what is george washington's legacy?;Agent
urn:WebQuestionsTrain:id:737;what is gibby's mom's name?;String
urn:WebQuestionsTrain:id:738;what is guatemala current system of government?;TopicalConcept
urn:WebQuestionsTrain:id:739;what is happening in germany right now?;Event
urn:WebQuestionsTrain:id:740;what is henry clay known for?;TopicalConcept
urn:WebQuestionsTrain:id:741;what is illinois state bird?;Place
urn:WebQuestionsTrain:id:742;what is illinois state flower called?;Species
urn:WebQuestionsTrain:id:743;what is isaac newton famous for?;TopicalConcept
urn:WebQuestionsTrain:id:744;what is jackie kennedy famous for?;Work
urn:WebQuestionsTrain:id:745;what is james madison most famous for?;TopicalConcept
urn:WebQuestionsTrain:id:746;what is janelle monae famous for?;Work
urn:WebQuestionsTrain:id:747;what is jessica ennis sport?;Activity
urn:WebQuestionsTrain:id:749;what is john cena doing right now?;Activity
urn:WebQuestionsTrain:id:750;what is john steinbeck best known for?;Work
urn:WebQuestionsTrain:id:751;what is jonas brothers names?;String
urn:WebQuestionsTrain:id:752;what is jonathan swift famous for?;Work
urn:WebQuestionsTrain:id:753;what is julia gillard party?;Agent
urn:WebQuestionsTrain:id:754;what is kareem abdul jabbar real name?;String
urn:WebQuestionsTrain:id:755;what is kate spade?;Agent
urn:WebQuestionsTrain:id:756;what is language in argentina?;Language
urn:WebQuestionsTrain:id:757;what is latin america spanish?;Language
urn:WebQuestionsTrain:id:758;what is lil wayne real name?;String
urn:WebQuestionsTrain:id:759;what is martin cooper doing now?;Agent
urn:WebQuestionsTrain:id:760;what is means testing medicare?;Medicine
urn:WebQuestionsTrain:id:761;what is medicare a?;Agent
urn:WebQuestionsTrain:id:762;what is mexico city time zone?;DateTime
urn:WebQuestionsTrain:id:763;what is mount st helens?;Place
urn:WebQuestionsTrain:id:764;what is new york giants?;Agent
urn:WebQuestionsTrain:id:765;what is nina dobrev nationality?;Place
urn:WebQuestionsTrain:id:766;what is north dakota state's mascot?;Species
urn:WebQuestionsTrain:id:767;what is paige halliwell's powers?;Agent
urn:WebQuestionsTrain:id:768;what is phoebe halliwell's real name?;String
urn:WebQuestionsTrain:id:770;what is ryan seacrest famous for?;Work
urn:WebQuestionsTrain:id:771;what is saint nicholas known for?;TopicalConcept
urn:WebQuestionsTrain:id:772;what is shakira's nationality?;Place
urn:WebQuestionsTrain:id:773;what is south korea's capital city?;Place
urn:WebQuestionsTrain:id:775;what is st james palace?;Place
urn:WebQuestionsTrain:id:776;what is st mary mascot?;Agent
urn:WebQuestionsTrain:id:777;what is the battle of antietam?;Event
urn:WebQuestionsTrain:id:778;what is the best currency to take to egypt 2013?;Currency
urn:WebQuestionsTrain:id:779;what is the best island to visit in greece?;Place
urn:WebQuestionsTrain:id:780;what is the best neighborhood to live in dallas?;Place
urn:WebQuestionsTrain:id:781;what is the best neighborhood to live in in philadelphia?;Place
urn:WebQuestionsTrain:id:782;what is the biggest country in europe by population?;Place
urn:WebQuestionsTrain:id:783;what is the bosnian language?;Language
urn:WebQuestionsTrain:id:784;what is the boston celtics current roster?;Agent
urn:WebQuestionsTrain:id:786;what is the buddhist holy book?;Work
urn:WebQuestionsTrain:id:787;what is the capital city of assyrian empire?;Place
urn:WebQuestionsTrain:id:788;what is the capital city of canada on a map?;Place
urn:WebQuestionsTrain:id:789;what is the capital city of germany now?;Place
urn:WebQuestionsTrain:id:790;what is the capital city of montana usa?;Place
urn:WebQuestionsTrain:id:791;what is the capital city of south carolina?;Place
urn:WebQuestionsTrain:id:792;what is the capital city of texas usa?;Place
urn:WebQuestionsTrain:id:793;what is the capital of alaska state?;Place
urn:WebQuestionsTrain:id:794;what is the capital of georgia?;Place
urn:WebQuestionsTrain:id:795;what is the capital of kentucky known for its bluegrass?;Place
urn:WebQuestionsTrain:id:796;what is the capital of oregon?;Place
urn:WebQuestionsTrain:id:797;what is the capital of spain in 2010?;Place
urn:WebQuestionsTrain:id:798;what is the china money called?;Currency
urn:WebQuestionsTrain:id:799;what is the currency in australia 2011?;Currency
urn:WebQuestionsTrain:id:800;what is the currency in croatia 2012?;Currency
urn:WebQuestionsTrain:id:801;what is the currency in england 2012?;Currency
urn:WebQuestionsTrain:id:802;what is the currency in france?;Currency
urn:WebQuestionsTrain:id:803;what is the currency in germany in 2010?;Currency
urn:WebQuestionsTrain:id:804;what is the currency in slovakia 2012?;Currency
urn:WebQuestionsTrain:id:805;what is the currency in the dominican republic called?;String
urn:WebQuestionsTrain:id:806;what is the currency name of china?;String
urn:WebQuestionsTrain:id:807;what is the currency of germany in 2010?;Currency
urn:WebQuestionsTrain:id:808;what is the currency of spain called?;Currency
urn:WebQuestionsTrain:id:809;what is the currency of sweden called?;Currency
urn:WebQuestionsTrain:id:810;what is the currency used in brazil?;Currency
urn:WebQuestionsTrain:id:811;what is the current government of vietnam?;TopicalConcept
urn:WebQuestionsTrain:id:812;what is the current government system in france?;TopicalConcept
urn:WebQuestionsTrain:id:813;what is the current leader of japan?;Agent
urn:WebQuestionsTrain:id:814;what is the date today in perth?;DateTime
urn:WebQuestionsTrain:id:815;what is the dollar called in brazil?;String
urn:WebQuestionsTrain:id:816;what is the dominant language in israel?;Language
urn:WebQuestionsTrain:id:817;what is the economy of china?;TopicalConcept
urn:WebQuestionsTrain:id:818;what is the first book sherlock holmes appeared in?;Work
urn:WebQuestionsTrain:id:819;what is the government of chile?;TopicalConcept
urn:WebQuestionsTrain:id:820;what is the houston rockets mascot?;Device
urn:WebQuestionsTrain:id:821;what is the isthmus of panama?;Place
urn:WebQuestionsTrain:id:822;what is the jurisdiction of the us supreme court?;Place
urn:WebQuestionsTrain:id:823;what is the king of spain's name?;String
urn:WebQuestionsTrain:id:824;what is the laguna beach theme song?;Work
urn:WebQuestionsTrain:id:825;what is the language called in russia?;Language
urn:WebQuestionsTrain:id:826;what is the language called in turkey?;Language
urn:WebQuestionsTrain:id:827;what is the language spoken in brazil?;Language
urn:WebQuestionsTrain:id:828;what is the language they speak in jamaica?;Language
urn:WebQuestionsTrain:id:829;what is the language used in indonesia?;Language
urn:WebQuestionsTrain:id:830;what is the large mountain range in the western united states?;Place
urn:WebQuestionsTrain:id:831;what is the last movie brittany murphy made?;Work
urn:WebQuestionsTrain:id:832;what is the local currency in the dominican republic?;Currency
urn:WebQuestionsTrain:id:833;what is the local language of israel?;Language
urn:WebQuestionsTrain:id:834;what is the main language of israel?;Language
urn:WebQuestionsTrain:id:835;what is the main language spoken in italy?;Language
urn:WebQuestionsTrain:id:836;what is the main language spoken in switzerland?;Language
urn:WebQuestionsTrain:id:838;what is the major language of jamaica?;Language
urn:WebQuestionsTrain:id:839;what is the major language spoken in canada?;Language
urn:WebQuestionsTrain:id:840;what is the major language spoken in greece?;Language
urn:WebQuestionsTrain:id:842;what is the money called in peru?;String
urn:WebQuestionsTrain:id:843;what is the money currency in guatemala?;Currency
urn:WebQuestionsTrain:id:844;what is the money currency in italy?;Currency
urn:WebQuestionsTrain:id:845;what is the money currency in switzerland?;Currency
urn:WebQuestionsTrain:id:846;what is the money of argentina called?;String
urn:WebQuestionsTrain:id:847;what is the money of spain called?;Currency
urn:WebQuestionsTrain:id:848;what is the most practiced religion in the us?;EthnicGroup
urn:WebQuestionsTrain:id:849;what is the name of book written by helen keller?;String
urn:WebQuestionsTrain:id:850;what is the name of dawn french's first novel?;String
urn:WebQuestionsTrain:id:851;what is the name of money in brazil?;String
urn:WebQuestionsTrain:id:852;what is the name of the alabama state tree?;String
urn:WebQuestionsTrain:id:853;what is the name of the bengals quarterback?;String
urn:WebQuestionsTrain:id:854;what is the name of the book hitler wrote while in prison?;Work
urn:WebQuestionsTrain:id:855;what is the name of the broncos mascot?;String
urn:WebQuestionsTrain:id:856;what is the name of the capital of spain?;String
urn:WebQuestionsTrain:id:857;what is the name of the first harry potter novel?;String
urn:WebQuestionsTrain:id:858;what is the name of the main train station in san francisco?;String
urn:WebQuestionsTrain:id:859;what is the name of the money used in spain?;String
urn:WebQuestionsTrain:id:860;what is the name of the new orleans saints football stadium?;String
urn:WebQuestionsTrain:id:861;what is the name of the pittsburgh steelers head coach?;String
urn:WebQuestionsTrain:id:862;what is the name of the pittsburgh steelers stadium?;String
urn:WebQuestionsTrain:id:863;what is the name of the sacred text of islam?;String
urn:WebQuestionsTrain:id:864;what is the name of walt disney's son?;String
urn:WebQuestionsTrain:id:865;what is the national anthem of russia?;Work
urn:WebQuestionsTrain:id:866;what is the national flag of russia?;Flag
urn:WebQuestionsTrain:id:867;what is the new orleans hornets new name?;String
urn:WebQuestionsTrain:id:868;what is the new york knicks starting lineup?;Agent
urn:WebQuestionsTrain:id:869;what is the newspaper in phoenix?;Work
urn:WebQuestionsTrain:id:870;what is the northeast of the united states?;Place
urn:WebQuestionsTrain:id:871;what is the official language in china?;Language
urn:WebQuestionsTrain:id:872;what is the official language in mexico?;Language
urn:WebQuestionsTrain:id:873;what is the official language of china and 3 other dialects?;Language
urn:WebQuestionsTrain:id:874;what is the official language of china called?;Language
urn:WebQuestionsTrain:id:875;what is the official language spoken in mexico?;Language
urn:WebQuestionsTrain:id:876;what is the official state flower of arizona?;Species
urn:WebQuestionsTrain:id:877;what is the origin of the turkish language?;Language
urn:WebQuestionsTrain:id:878;what is the philadelphia church of god?;Place
urn:WebQuestionsTrain:id:879;what is the political system in egypt?;TopicalConcept
urn:WebQuestionsTrain:id:880;what is the political system in england?;TopicalConcept
urn:WebQuestionsTrain:id:881;what is the political system in italy?;TopicalConcept
urn:WebQuestionsTrain:id:882;what is the political system in south africa?;TopicalConcept
urn:WebQuestionsTrain:id:883;what is the political system of nigeria?;TopicalConcept
urn:WebQuestionsTrain:id:884;what is the political system of the us?;TopicalConcept
urn:WebQuestionsTrain:id:885;what is the postcode for london?;Number
urn:WebQuestionsTrain:id:886;what is the postcode for seoul south korea?;Number
urn:WebQuestionsTrain:id:887;what is the predominant language in south africa?;Language
urn:WebQuestionsTrain:id:888;what is the present form of government in iran?;TopicalConcept
urn:WebQuestionsTrain:id:889;what is the president of france's name?;String
urn:WebQuestionsTrain:id:890;what is the primary language of israel?;Language
urn:WebQuestionsTrain:id:891;what is the rainforest in peru called?;String
urn:WebQuestionsTrain:id:892;what is the rainforest in south america called?;String
urn:WebQuestionsTrain:id:893;what is the religion of israel people?;Agent
urn:WebQuestionsTrain:id:895;what is the second official language of canada?;Language
urn:WebQuestionsTrain:id:896;what is the second percy jackson book called?;Work
urn:WebQuestionsTrain:id:897;what is the senate responsible for?;TopicalConcept
urn:WebQuestionsTrain:id:898;what is the short name for stephanie?;String
urn:WebQuestionsTrain:id:899;what is the speech i have a dream about martin luther king?;TopicalConcept
urn:WebQuestionsTrain:id:900;what is the state flag of colorado called?;Flag
urn:WebQuestionsTrain:id:901;what is the state flower of pennsylvania?;Species
urn:WebQuestionsTrain:id:902;what is the state motto of massachusetts?;Place
urn:WebQuestionsTrain:id:904;what is the syracuse university mascot?;Agent
urn:WebQuestionsTrain:id:905;what is the time zone in california called?;DateTime
urn:WebQuestionsTrain:id:906;what is the time zone in france?;DateTime
urn:WebQuestionsTrain:id:907;what is the time zone in oklahoma city?;DateTime
urn:WebQuestionsTrain:id:908;what is the time zone in uk now?;DateTime
urn:WebQuestionsTrain:id:909;what is the timezone in england called?;DateTime
urn:WebQuestionsTrain:id:910;what is the timezone in vancouver?;DateTime
urn:WebQuestionsTrain:id:911;what is the work of charles darwin?;TopicalConcept
urn:WebQuestionsTrain:id:912;what is the world's tallest building in dubai called?;String
urn:WebQuestionsTrain:id:913;what is the zip code for cordova tn?;Number
urn:WebQuestionsTrain:id:914;what is the zip code for fort stockton texas?;Number
urn:WebQuestionsTrain:id:915;what is the zip code for georgetown ga?;Number
urn:WebQuestionsTrain:id:916;what is the zip code for inglewood california?;Number
urn:WebQuestionsTrain:id:917;what is the zip code for iselin nj?;Number
urn:WebQuestionsTrain:id:918;what is the zip code for morgantown in?;Number
urn:WebQuestionsTrain:id:919;what is the zip code for trenton ga?;Number
urn:WebQuestionsTrain:id:920;what is the zip code for wildwood?;Number
urn:WebQuestionsTrain:id:921;what is there for kids to do in miami?;Activity
urn:WebQuestionsTrain:id:922;what is there fun to do in san diego?;Activity
urn:WebQuestionsTrain:id:923;what is there to do around austin texas?;Activity
urn:WebQuestionsTrain:id:924;what is there to do in gatlinburg in december?;Activity
urn:WebQuestionsTrain:id:925;what is there to do in laredo tx?;Activity
urn:WebQuestionsTrain:id:926;what is there to do in montpelier vt?;Activity
urn:WebQuestionsTrain:id:927;what is there to do in niagara falls new york?;Activity
urn:WebQuestionsTrain:id:928;what is there to do in palm springs?;Activity
urn:WebQuestionsTrain:id:929;what is there to see near the grand canyon?;Place
urn:WebQuestionsTrain:id:930;what is thomas edison's most famous for?;TopicalConcept
urn:WebQuestionsTrain:id:931;what is tibetan language?;Language
urn:WebQuestionsTrain:id:932;what is tim tebow's religion?;EthnicGroup
urn:WebQuestionsTrain:id:933;what is time zone in hawaii?;DateTime
urn:WebQuestionsTrain:id:935;what is vanderbilt university known for?;Agent
urn:WebQuestionsTrain:id:938;what is venus named for?;Agent
urn:WebQuestionsTrain:id:939;what is wentworth miller in?;Agent
urn:WebQuestionsTrain:id:940;what is wrong with robin roberts?;Disease
urn:WebQuestionsTrain:id:942;what is zip code for chicago illinois?;Number
urn:WebQuestionsTrain:id:943;what is zip code for davenport iowa?;Number
urn:WebQuestionsTrain:id:944;what island is bethany hamilton from?;Place
urn:WebQuestionsTrain:id:945;what jamaican language called?;String
urn:WebQuestionsTrain:id:946;what jersey will the packers wear in the super bowl?;Colour
urn:WebQuestionsTrain:id:947;what job did martin luther king jr have?;Agent
urn:WebQuestionsTrain:id:949;what job does janelle brown have?;Agent
urn:WebQuestionsTrain:id:950;what jobs did albert einstein have?;Agent
urn:WebQuestionsTrain:id:951;what jobs did ben franklin do?;Agent
urn:WebQuestionsTrain:id:952;what jobs did harriet tubman have?;Agent
urn:WebQuestionsTrain:id:953;what killed sammy davis jr?;Disease
urn:WebQuestionsTrain:id:954;what kind government does canada have?;TopicalConcept
urn:WebQuestionsTrain:id:955;what kind government does the us have?;TopicalConcept
urn:WebQuestionsTrain:id:956;what kind of alcohol is bacardi silver?;Food
urn:WebQuestionsTrain:id:957;what kind of art did leonardo da vinci produce?;Work
urn:WebQuestionsTrain:id:958;what kind of biome is the everglades?;Place
urn:WebQuestionsTrain:id:959;what kind of books does nicholas sparks wrote?;Work
urn:WebQuestionsTrain:id:960;what kind of cancer did bob marley died from?;Disease
urn:WebQuestionsTrain:id:961;what kind of currency do they use in thailand?;Currency
urn:WebQuestionsTrain:id:962;what kind of currency does cuba use?;Currency
urn:WebQuestionsTrain:id:963;what kind of currency does greece have?;Currency
urn:WebQuestionsTrain:id:964;what kind of currency does jamaica use?;Currency
urn:WebQuestionsTrain:id:965;what kind of drugs does charlie sheen do?;ChemicalSubstance
urn:WebQuestionsTrain:id:966;what kind of economy does china has?;TopicalConcept
urn:WebQuestionsTrain:id:967;what kind of economy was the soviet union?;TopicalConcept
urn:WebQuestionsTrain:id:968;what kind of education did barack obama have?;TopicalConcept
urn:WebQuestionsTrain:id:969;what kind of government did the mali empire have?;TopicalConcept
urn:WebQuestionsTrain:id:970;what kind of government do the canadians have?;TopicalConcept
urn:WebQuestionsTrain:id:971;what kind of government does chile have today?;TopicalConcept
urn:WebQuestionsTrain:id:972;what kind of government does italy have?;TopicalConcept
urn:WebQuestionsTrain:id:973;what kind of government does mongolia?;TopicalConcept
