question;questionText;type
urn:CogComp:id:3535;What football coach 's story was told in the movie Run to Daylight ?;Agent
urn:CogComp:id:1916;What is Drew Barrymore 's email address ?;Number
urn:CogComp:id:1357;What kind of puzzle first appeared in the U.S. in the New York World on December 21 , 1913 ?;Number
urn:CogComp:id:1825;Which country did Hitler rule ?;Place
urn:CogComp:id:786;What state in the U.S. has the most blacks ?;Place
urn:CogComp:id:469;Who is the president of Stanford University ?;Agent
urn:CogComp:id:140;What poem contains the line , `` grow old with me the best is yet to be '' .;Work
urn:CogComp:id:788;What is the city in which Maurizio Pellegrin lives called ?;Place
urn:CogComp:id:323;Which city did Christian Crusaders fight to recapture from the Muslims ?;Place
urn:CogComp:id:4041;How many flavors does Baskin & Robbins offer ?;Number
urn:CogComp:id:714;The italian artist , Maurizio Pellegrin , is how old ?;Number
urn:CogComp:id:4436;Who was Picasso ?;String
urn:CogComp:id:2840;What is DTMF ?;String
urn:CogComp:id:2446;What 's the sequel to Alice 's Adventures in Wonderland ?;Work
urn:CogComp:id:4754;What is the origin of the term `` blue moon , '' and how often do they occur ?;String
urn:CogComp:id:4367;Where can I get a complete listing of showtimes in my area ?;Number
urn:CogComp:id:4541;Name the Four Horsemen of the Apocalypse .;Agent
urn:CogComp:id:2951;How many islands make up Antigua ?;Number
urn:CogComp:id:2666;What country offered Albert Einstein its presidency in 1952 ?;Place
urn:CogComp:id:406;What musical instrument did Prewitt play in James Jones 's From Here to Eternity ?;Device
urn:CogComp:id:3290;What was the player 's name who played nose tackle for the Eagles in Super Bowl XV ?;Agent
urn:CogComp:id:1004;How long does it take the typical hen to lay 19 dozen eggs ?;Number
urn:CogComp:id:3589;How long did the Paris Commune hold out for against the rest of France ?;Number
urn:CogComp:id:890;Who portrayed Etta Place , companion to Butch Cassidey and the Sundance Kid ?;Agent
urn:CogComp:id:2411;What else has the swastika stood for ?;String
urn:CogComp:id:2545;How many seats does the Batmobile sport ?;Number
urn:CogComp:id:4790;What are the three most successful companies of our time ?;Agent
urn:CogComp:id:2390;Who 's played the most games for the New York Yankees ?;Agent
urn:CogComp:id:3862;What is SAP ?;String
urn:CogComp:id:42;What weapon is the mythological character Apollo most proficient with ?;Number
urn:CogComp:id:2830;What country was Erich Honecker the leader of ?;Place
urn:CogComp:id:4821;What is the name of the game that Garry Kasparov plays ?;Activity
urn:CogComp:id:303;Who was the first woman golfer to earn a million ?;Agent
urn:CogComp:id:4461;What is the largest and most expensive freeway construction project in the U.S. right now ?;Number
urn:CogComp:id:3671;What comedian created a punch-drunk pugilist named Cauliflower McPugg ?;Agent
urn:CogComp:id:664;What facial feature typically contains about 55 hairs ?;String
urn:CogComp:id:1177;What costume designer decided that Michael Jackson should only wear one glove ?;Agent
urn:CogComp:id:2676;What is Java ?;String
urn:CogComp:id:1947;What does e mc2 mean ?;String
urn:CogComp:id:2501;Where was Poe born ?;Number
urn:CogComp:id:1473;What actor dressed up as Santa Claus and had a once-a-year affair with actress Shelley Winters every Christmas for many years ?;Agent
urn:CogComp:id:3409;How many points is a bullseye worth in darts ?;Number
urn:CogComp:id:4684;Where did the energy for the Big Bang come from ?;String
urn:CogComp:id:2132;How many grooves are on a dime ?;Number
urn:CogComp:id:1026;What was Thatcher 's approval rating after 10 years in power ?;Number
urn:CogComp:id:961;Who 's the twin brother of the Greek goddess Artemis ?;Agent
urn:CogComp:id:2009;What is the weakest bone in the body ?;AnatomicalStructure
urn:CogComp:id:2149;In what book can I find the story of Aladdin ?;Work
urn:CogComp:id:4766;What fruit does the ficus produce ?;Food
urn:CogComp:id:2338;What phenomenon would you expect to read about in the monthly publication The Bigfoot News ?;Event
urn:CogComp:id:3810;Who owns the rights on a TV program ?;Agent
urn:CogComp:id:304;What 's the tallest piece on a chessboard ?;Number
urn:CogComp:id:1440;What does a tarantula eat ?;Food
urn:CogComp:id:1496;What was the role of the Medieval Guild ?;Agent
urn:CogComp:id:2652;What did the crocodile swallow in Peter Pan ?;Number
urn:CogComp:id:2875;Who lived on the shores of the Gitchee Gumee River ?;Agent
urn:CogComp:id:916;Who invented batteries ?;Agent
urn:CogComp:id:4133;Who invented basketball ?;Agent
urn:CogComp:id:3646;What American sergeant lost both of his hands in combat during World War II and then went on to act in a single movie for which he won two Oscars ?;Agent
urn:CogComp:id:2772;What President hit the jogging paths to enhance his athletic image and , sporting No. 39 , almost collapsed during the road race ?;Agent
urn:CogComp:id:1624;What was the first Sam Spade novel ?;Work
urn:CogComp:id:3760;What star-faring race brought about the Inhumans on Marvel 's Earth ?;Activity
urn:CogComp:id:821;What is Stefan Edberg 's native country ?;Place
urn:CogComp:id:3841;How many languages does the Pope speak ?;Number
urn:CogComp:id:1354;How fast do cheetahs run ?;Number
urn:CogComp:id:4445;What is the Islamic counterpart to the Red Cross ?;TopicalConcept
urn:CogComp:id:850;What card game has variations called Canfield , Klondike and Spider ?;Activity
urn:CogComp:id:1000;What are tourist attractions in Reims ?;Number
urn:CogComp:id:3307;What 's the maximum length , in inches , of a first baseman 's glove ?;Number
urn:CogComp:id:18;What articles of clothing are tokens in Monopoly ?;Number
urn:CogComp:id:1637;What season is the setting for Shakespeare 's Midsummer Night 's Dream ?;DateTime
urn:CogComp:id:1667;When will Jean Aeul publish her next book ?;DateTime
urn:CogComp:id:493;When did Muhammad live ?;DateTime
urn:CogComp:id:4054;Who was the first X-Man to die in battle ?;Agent
urn:CogComp:id:3652;Where can I find the schematics to the windshield wiper mechanism ?;Number
urn:CogComp:id:3187;What does a resurrectionist steal ?;Number
urn:CogComp:id:3539;Where did the Maya people live ?;Number
urn:CogComp:id:3407;What landmark Italian restaurant can be found at 239 West 48th Street , New York City ?;Number
urn:CogComp:id:687;What horse did Zorro ride ?;Species
urn:CogComp:id:3655;Where is `` Global Schoolhouse '' ?;Number
urn:CogComp:id:1608;How many U.S. presidents were assassinated during Queen Victoria 's reign ?;Number
urn:CogComp:id:4004;What is agent orange ?;String
urn:CogComp:id:3331;What does a polyorchid man have at least three of ?;Number
urn:CogComp:id:1009;How much does it cost , average or whatever is available , to produce and send junk mail catalogues in the US ? , DT CD NN NN ,;Number
urn:CogComp:id:2408;How many points are there on a Backgammon board ?;Number
urn:CogComp:id:1092;Where can I find information about touring the Philippines ?;Number
urn:CogComp:id:1327;Which country is known as `` Big Bear '' ?;Place
urn:CogComp:id:1677;What James Michener book is subtitled Spanish Travels and Reflections ?;Work
urn:CogComp:id:1999;How many children does Ray Davies of the Kinks have ?;Number
urn:CogComp:id:1310;Who was the original Humpty Dumpty ?;Agent
urn:CogComp:id:3835;How many sides does an obelisk have ?;Number
urn:CogComp:id:1987;Who is Shirley MacLaine ?;String
urn:CogComp:id:3573;What is another name for nearsightedness ?;TopicalConcept
urn:CogComp:id:344;How many equal angles are there in an isosceles triangle ?;Number
urn:CogComp:id:4050;Rotary engines used to be made by whom ?;Agent
urn:CogComp:id:986;What are the only two states that incorporate the Confederate battle flag in their flags ?;Place
urn:CogComp:id:3774;How long was the longest sneezing attack ?;Number
urn:CogComp:id:3731;How long does it take the moon to revolve around the Earth ?;Number
urn:CogComp:id:4262;What is the world 's largest distilling company ?;Agent
urn:CogComp:id:4710;What did Benny Carter play ?;Number
urn:CogComp:id:3026;What does the E stand for in the equation E mc2 ?;String
urn:CogComp:id:4303;What are Fortune 500 companies ?;String
urn:CogComp:id:1142;How many horses died during the civil war ?;Number
urn:CogComp:id:2358;What is goldenseal ?;String
urn:CogComp:id:1198;Who developed the first polio vaccine ?;Agent
urn:CogComp:id:85;What is the definition of a cascade ?;String
urn:CogComp:id:1518;What department store heir is responsible for raising a three-ton safe from the underwater wreckage of the Andrea Doria ?;Agent
urn:CogComp:id:516;What 's an auberge in France ?;String
urn:CogComp:id:1381;What is the most efficient way to start a barbeque ?;TopicalConcept
urn:CogComp:id:2716;Who was the first king of England ?;Agent
urn:CogComp:id:4384;What name did football 's New York Titans adopt in 1963 ?;Agent
urn:CogComp:id:1014;What organization did Mr. Waverly assign agents for ?;Agent
urn:CogComp:id:128;How many hostages were killed in the Entebbe raid ?;Number
urn:CogComp:id:1364;What is the virus HIV ?;String
urn:CogComp:id:3548;What did the ancients call the four great elements ?;ChemicalSubstance
urn:CogComp:id:3058;What architect originated the glass house designed the Chicago Federal Center had a philosophy of `` less is more , '' and produced plans that were the forerunner of the California ranch house ?;Agent
urn:CogComp:id:891;What are the Greek numerals ?;String
urn:CogComp:id:2793;Who did Arthur H. Bremer try to assassinate on May 15 , 1972 ?;Agent
urn:CogComp:id:4159;What two European countries are joined by the Gran San Bernardo Pass ?;Place
urn:CogComp:id:1359;What are the odds of giving birth to twins ?;Number
urn:CogComp:id:307;Who does the advertizing for Frito-Lay ?;Agent
urn:CogComp:id:1661;What sport features snatches and clean jerks ?;Activity
urn:CogComp:id:2431;What newspaper serves Salt Lake City ?;Work
urn:CogComp:id:3856;What is SVHS ?;String
urn:CogComp:id:1317;What are the seven seas ?;Number
urn:CogComp:id:4253;What are some translations of the phrase `` Thank-you '' ?;TopicalConcept
urn:CogComp:id:2474;What month were you born in if your birthstone is sardonyx ?;DateTime
urn:CogComp:id:2542;How many times can a nickel-cadmium rechargeable battery be recharged ?;Number
urn:CogComp:id:1246;Name the five positions who are in the line of succession to the presidency .;String
urn:CogComp:id:1208;What is the half-life of P-32 ?;String
urn:CogComp:id:216;Where was George Washington born ?;Number
urn:CogComp:id:4242;Which type of soda has the greatest amount of caffeine ?;Food
urn:CogComp:id:2998;What did the Chinese emperor present to the English soldier Gordon in recognition of his services in quelling rebellions ?;Number
urn:CogComp:id:1239;What is a fear of disease ?;Disease
urn:CogComp:id:2289;What Aesop 's fable has the moral : `` The race is not always to the swift. Slow and steady is bound to win '' ?;Work
urn:CogComp:id:2740;With whom did Bush compare Saddam Hussein ?;Agent
urn:CogComp:id:275;Who has won the most Super Bowls ?;Agent
urn:CogComp:id:489;What Russian seaport has a name meaning `` Lord of the East '' ?;Place
urn:CogComp:id:1035;What is the treatment for depression ?;TopicalConcept
urn:CogComp:id:1229;What is the Home Rule Act ?;String
urn:CogComp:id:4531;What actor was the first man to appear on the cover of McCall 's ?;Agent
urn:CogComp:id:1008;What is an arab strap ?;String
urn:CogComp:id:3977;What are the top boy names in the U.S. ?;Agent
urn:CogComp:id:3276;What medium is Stuart Hamblen the first singing cowboy in ?;Work
urn:CogComp:id:3116;Who was Red Grange ?;String
urn:CogComp:id:2532;Where do the Grimace and Mayor McCheese live ?;Number
urn:CogComp:id:4120;Where is the largest post office building in the world ?;Number
urn:CogComp:id:1058;Who did Bobby Fischer beat to win the world chess championship ?;Agent
urn:CogComp:id:2166;What was the first TV set to include a remote control ?;Number
urn:CogComp:id:4788;What famous actress made her first appearance on stage at the age of five in the year 191 as `` Baby '' ?;Agent
urn:CogComp:id:281;What was Einstein 's IQ ?;Number
urn:CogComp:id:3491;What is an ecological niche ?;String
urn:CogComp:id:1316;Whose cupboard was bare ?;Agent
urn:CogComp:id:4916;What sport do the Cleaveland Cavaliers play ?;Activity
urn:CogComp:id:968;What is Shalom ?;String
urn:CogComp:id:4812;What Muhammad Ali maneuver was George Foreman the first victim of ?;TopicalConcept
urn:CogComp:id:3842;What bay divides Maryland 's Eastern and Western Shores ?;Number
urn:CogComp:id:4040;What U.S. state boasts Leif Ericson Park ?;Place
urn:CogComp:id:4293;What is the definition of cecum ?;String
urn:CogComp:id:619;Who does data collection in tourism ?;Agent
urn:CogComp:id:3167;What is the greatest source of `` white '' magic in the Marvel Universe ?;Number
urn:CogComp:id:1742;What National League baseball team employed 72 third baseemen in its first 2 seasons ?;Agent
urn:CogComp:id:1390;What do we call the imaginary line along the top of the Rocky Mountains ?;Number
urn:CogComp:id:3970;What future deer hunter portrayed Annie Hall 's neurotic brother , Duane ?;Agent
urn:CogComp:id:1847;What state produces the best lobster to eat ?;Place
urn:CogComp:id:1579;What college football team did Knute Rockne build into a power ?;Agent
urn:CogComp:id:1655;What three European countries begin with the letter A ?;Place
urn:CogComp:id:2352;What country has the port of Haifa ?;Place
urn:CogComp:id:2212;What is the name of the largest water conservancy project in China ?;Event
urn:CogComp:id:2020;What state has the most Indians ?;Place
urn:CogComp:id:4910;What did the forward-thinking Simon Brothers Bakery of Chicago insert into bagels to boost business ?;Number
urn:CogComp:id:1956;What California desert is dubbed High Desert ?;Number
urn:CogComp:id:1307;What kind of animal was Winnie the Pooh ?;Species
urn:CogComp:id:2003;Who leads the star ship Enterprise in Star Trek ?;Agent
urn:CogComp:id:4403;What is a country that starts with the letter x ?;Place
urn:CogComp:id:575;What is the origin of the word , magic ?;String
urn:CogComp:id:4009;What did the Confederate Constitution say about slavery ?;String
urn:CogComp:id:4153;What impenetrable system of French fortifications was built along the German frontier before World War II ?;Number
urn:CogComp:id:1706;What Australian city became the home of the America 's Cup ?;Place
urn:CogComp:id:3666;What is the fastest-growing comic strip of all time ?;Work
urn:CogComp:id:4752;What is the recipe or formula for Coca-Cola ?;Food
urn:CogComp:id:1280;Where did the Battle of the Bulge take place ?;Number
urn:CogComp:id:861;Who replaced Bert Parks as the host of The Miss America Pageant ?;Agent
urn:CogComp:id:4096;What country contains the westernmost point in South America ?;Place
urn:CogComp:id:1801;When was the De Beers company founded ?;DateTime
urn:CogComp:id:1628;What German city do Italians call The Monaco of Bavaria ?;Place
urn:CogComp:id:1993;Where is the Valley of the Kings ?;Number
urn:CogComp:id:2639;What does a heliologist study ?;Number
urn:CogComp:id:269;What chemicals are used in lethal injection ?;Disease
urn:CogComp:id:629;How far do you have to run if you hit a home run ?;Number
urn:CogComp:id:2334;What beer tells us , `` Grab all the gusto you can get . '' ?;Food
urn:CogComp:id:2966;What southeast Asian country has the Wang River joining the Ping River at Tak ?;Place
urn:CogComp:id:300;What part did John Peter Zenger play in the deveopment of the newspaper in America ?;Agent
urn:CogComp:id:459;What do economists do ?;String
urn:CogComp:id:1447;What famous events have happened on March 27 ?;Event
urn:CogComp:id:1472;How tall is the giraffe ?;Number
urn:CogComp:id:2046;On which date is the Ukrainians ' Christmas ?;DateTime
urn:CogComp:id:4179;What capital is built around Monument Circle which contains soldiers and sailors monument ?;Place
urn:CogComp:id:3688;Who is the prime minister in Norway ?;Agent
urn:CogComp:id:2113;How hot does the inside of an active volcano get ?;Number
urn:CogComp:id:27;What does the abbreviation AIDS stand for ?;String
urn:CogComp:id:4427;Name the cartoon genie conjured by the magic ring shared by Nancy and Chuck .;Agent
urn:CogComp:id:4470;What Shakespeare play opens with the line : `` Now is the winter of our discontent.. . '' ?;Work
urn:CogComp:id:837;What was archy , and mehitabel ?;String
urn:CogComp:id:3749;What 's the capital of Monaco ?;Place
urn:CogComp:id:2008;What country , after Canada and Mexico , is closest to the U.S. ?;Place
urn:CogComp:id:4847;What President once told Gene Autry : `` Please give my regards to your wife Dale '' ?;Agent
urn:CogComp:id:503;What U.S. state borders Illinois to the north ?;Place
urn:CogComp:id:4471;What TV comedian worked with White Fang , Black Tooth and Pookie the Lion ?;Agent
urn:CogComp:id:4254;What is President Nixon 's birthdate ?;DateTime
urn:CogComp:id:380;What famous model was married to Billy Joel ?;Agent
urn:CogComp:id:1851;What is deadrise , nautical , ?;String
urn:CogComp:id:1525;What are the largest libraries in the US ?;Number
urn:CogComp:id:2365;What is Tetrinet ?;String
urn:CogComp:id:3161;How many lakes are there on the Earth ?;Number
urn:CogComp:id:3052;How many liberty bells have there been ?;Number
urn:CogComp:id:2884;What is the most populated city in the world ?;Place
urn:CogComp:id:2340;In what year was actress Joan Collins born ?;DateTime
urn:CogComp:id:374;What President lived at 219 North Delaware Street , Independence , Missouri ?;Agent
urn:CogComp:id:3192;Which infectious disease kills the most people worldwide ?;Disease
urn:CogComp:id:2381;Mississippi has what name for a state nickname ?;Place
urn:CogComp:id:4259;When was the USSR dissolved ?;DateTime
urn:CogComp:id:939;How long was Mao 's 1930s Long March ?;Number
urn:CogComp:id:3773;In Hemingway 's `` Old Man and the Sea , '' what kind of fish does the old man catch ?;Species
urn:CogComp:id:4116;Which of the five senses develops first ?;Number
urn:CogComp:id:2799;What is a tonne ?;String
urn:CogComp:id:2147;What do most tourists visit in Reims ?;Number
urn:CogComp:id:3741;What kind of mammal is a colt ?;Species
urn:CogComp:id:4486;How many words are there in the Spanish language ?;Number
urn:CogComp:id:4167;Who is Olive Oyl 's brother ?;Agent
urn:CogComp:id:2068;What island has a park called The Battery at is southern tip ?;Number
urn:CogComp:id:529;What do you get by adding Lactobacillus bulgaricus to milk ?;Food
urn:CogComp:id:3654;Who was Sherlock Holmes 's archenemy ?;Agent
urn:CogComp:id:636;What was Queen Victoria 's title regarding India ?;String
urn:CogComp:id:1269;What President 's favorite Biblical quotation was : `` Come now , and let us reason together '' .;Agent
urn:CogComp:id:185;Which company created the Internet browser Mosaic ?;Agent
urn:CogComp:id:3742;Who created Harry Lime ?;Agent
urn:CogComp:id:3113;What baseball player was known as Charley Hustle ?;Agent
urn:CogComp:id:3381;Name of King Arthur 's sword ?;Number
urn:CogComp:id:1797;What color are the castellated walls of the Kremlin ?;Colour
urn:CogComp:id:2979;What famous meat company went out of business because it became known that the underworld had been selling them kangaroo meat ?;Agent
urn:CogComp:id:1441;What are the three secondary colors ?;Colour
urn:CogComp:id:4085;What is the origin of infinity ?;String
urn:CogComp:id:4815;Who was Ben Casey 's boss ?;Agent
urn:CogComp:id:1535;What is the regular price ?;Number
urn:CogComp:id:3370;Name the fast food chain with the golden arches .;Agent
urn:CogComp:id:1273;What 's an infant seal called ?;Species
urn:CogComp:id:4161;What kind of creatures are the Canary Islands named for ?;Species
urn:CogComp:id:607;Which way do you turn your Bic to increase the flame - clockwise or counterclockwise ?;Number
urn:CogComp:id:3316;What is a fear of trees ?;Disease
urn:CogComp:id:1712;What river does the Grand Coulee Dam dam ?;Number
urn:CogComp:id:2199;What state is Mount McKinley in ?;Place
urn:CogComp:id:955;How large is the Arctic refuge to preserve unique wildlife and wilderness value on Alaska 's north coast ?;Number
urn:CogComp:id:2579;What is a virtual IP address ?;String
urn:CogComp:id:3819;What English word contains the most letters ?;String
urn:CogComp:id:4373;What is state tree of Nebraska ?;Species
urn:CogComp:id:3887;What geological time do we live in ?;DateTime
urn:CogComp:id:3610;What country 's capital was formed when Pesth and Buda merged ?;Place
urn:CogComp:id:403;Who played the original Charlie 's Angels ?;Agent
urn:CogComp:id:2071;What do I need to learn to design web pages ?;String
urn:CogComp:id:4698;The Kentucky Horse Park is close to which American city ?;Place
urn:CogComp:id:1977;What is a Jake brake ?;String
urn:CogComp:id:158;Where did Indian Pudding come from ?;String
urn:CogComp:id:1748;What is the name of Miss India 1994 ?;Agent
urn:CogComp:id:2909;What were the ceremony traditions like during the Elizabethian times ?;Number
urn:CogComp:id:3460;What was the real name of writer Ross Macdonald , creator of the hero Lew Archer ?;Agent
urn:CogComp:id:902;When did Iraqi troops invade Kuwait ?;DateTime
urn:CogComp:id:352;What time of day did Emperor Hirohito die ?;DateTime
urn:CogComp:id:1230;What building are British monarchs crowned in ?;Number
urn:CogComp:id:4614;What TV talk-show host lends his name to a line of men 's clothing ?;Agent
urn:CogComp:id:2140;Who is the Prophet of Medina ?;Agent
urn:CogComp:id:444;What spy novelist served as Moscow correspondent for Reuter and The Times of London ?;Agent
urn:CogComp:id:4886;Describe the Long March .;String
urn:CogComp:id:754;What is the origin of the expression `` tout de suite '' ?;String
urn:CogComp:id:1737;What is the name of the dog on the Cracker Jack box ?;Species
urn:CogComp:id:2971;Name the French historical period during the reign of Napoleon III .;Event
urn:CogComp:id:4917;What European country 's monarchy was restored in 1975 ?;Place
urn:CogComp:id:2920;Who was the first doctor to successfully transplant a liver ?;Agent
urn:CogComp:id:311;What are the different approaches of systems analysis ?;TopicalConcept
urn:CogComp:id:548;What does an average daycare provider get paid in New England ?;Number
urn:CogComp:id:3972;Where can I get a map of Prussia on the Internet ?;Number
urn:CogComp:id:4704;What are some science fair projects for 8th graders ?;Event
urn:CogComp:id:1989;What is a fear of water ?;Disease
urn:CogComp:id:306;Where can I buy movies on videotape online ?;Number
urn:CogComp:id:2335;What is the geographical center of the US including Alaska and Hawaii ?;Number
urn:CogComp:id:694;What historical event happened in Dogtown in 1899 ?;Event
urn:CogComp:id:2356;What 's the largest U.S. agricultural crop by weight ?;Food
urn:CogComp:id:1927;What is the chemiosmotic theory ?;String
urn:CogComp:id:684;What percent liked Thatcher after she had been in power for a decade ?;Number
urn:CogComp:id:749;What is November 's birthstone ?;Number
urn:CogComp:id:3179;What are the chances of pregnacy if the penis does not penetrate the vagina ?;Number
urn:CogComp:id:1266;Who portrayed Dracula in Hammer Studios ' films ?;Agent
urn:CogComp:id:3786;What meat complemented sweet potatoes and peas in the first TV dinner ?;Food
urn:CogComp:id:3455;What are the top five oil-producing countries in the world ?;Place
urn:CogComp:id:4371;What was the killer whale who died at Sea World of a fungal infection named ?;Species
urn:CogComp:id:3906;What Catch-22 character is elected mayor of half a dozen Italian cities ?;Agent
urn:CogComp:id:3083;What is the name of a Greek god ?;Agent
urn:CogComp:id:3061;What animal do buffalo wings come from ?;Species
urn:CogComp:id:3025;What country borders the most others ?;Place
urn:CogComp:id:970;What organic fuel do bog-dwellers use a `` slane '' to cut ?;ChemicalSubstance
urn:CogComp:id:13;What did the only repealed amendment to the U.S. Constitution deal with ?;String
urn:CogComp:id:873;What are some of the significant historical events of the 1990s ?;Event
urn:CogComp:id:808;What organization was founded by the Rev. Jerry Falwell ?;Agent
urn:CogComp:id:514;What game do Steve McQueen and Edward G. Robinson play in The Cincinnati Kid ?;Activity
urn:CogComp:id:4420;What are the odds of giving birth to twins ?;Number
urn:CogComp:id:409;Where does your hair grow the fastest ?;AnatomicalStructure
urn:CogComp:id:3336;What does a red flag mean in auto racing ?;String
urn:CogComp:id:4292;What line divided the North and South in the U.S. Civil War ?;Number
urn:CogComp:id:207;How many revolutions does a standard LP make in three minutes ?;Number
urn:CogComp:id:3855;Who is the richest person in the world , without owning a business ?;Agent
urn:CogComp:id:458;What was the Bridge of San Luis Rey made of ?;ChemicalSubstance
urn:CogComp:id:3398;What do you call a date that contains sequencing numbers , like 9-8-98 ?;TopicalConcept
urn:CogComp:id:2430;What 's the fifth-largest country in the world ?;Place
urn:CogComp:id:4757;What is the address of the famous Mexican star `` Thalia '' ?;Number
urn:CogComp:id:110;What crooner joined The Andrews Sisters for Pistol Packin Mama ?;Agent
urn:CogComp:id:3670;How much did a knight 's armor weigh ?;Number
urn:CogComp:id:3964;What is the only vegetable that starts with `` z '' ?;Food
urn:CogComp:id:1883;What is the formula to calculate pi ?;TopicalConcept
urn:CogComp:id:1713;How often are quadruplets born ?;Number
urn:CogComp:id:3880;How many maids were milking ?;Number
urn:CogComp:id:3328;What river runs through Liverpool ?;Number
urn:CogComp:id:552;What is the `` coppertop '' battery ?;String
urn:CogComp:id:1439;How many shillings more than 2 were there in a guinea ?;Number
urn:CogComp:id:2270;The name of the actor who played the detective in the film Kindergarden Cop is what ?;Agent
urn:CogComp:id:3144;What two US biochemists won the Nobel Prize in medicine in 1992 ?;Agent
urn:CogComp:id:2821;What are some chemical properties of mendelevium ?;String
urn:CogComp:id:4723;What director made one silent and one sound version of The Ten Commandments ?;Agent
urn:CogComp:id:1925;When did the Jurassic Period end ?;DateTime
urn:CogComp:id:634;What is the fear of being loved ?;Disease
urn:CogComp:id:4746;In what country is a stuck-out tongue a friendly greeting ?;Place
urn:CogComp:id:316;What ocean is the largest in the world ?;Number
urn:CogComp:id:4168;What 12-hour cold medicine uses the formula `` 6 , 6 , 12 '' in its ads ?;Disease
urn:CogComp:id:4643;What is fellatio ?;String
urn:CogComp:id:1328;What `` melts in your mouth , not in your hands '' .;Food
urn:CogComp:id:427;How do you say `` fresh '' in Spanish ?;TopicalConcept
urn:CogComp:id:3305;Who liberated 19th century Sicily and Naples ?;Agent
urn:CogComp:id:105;What 's the common name for acetylsalicylic acid ?;TopicalConcept
urn:CogComp:id:3041;What ill-fated American general dragged a bull terrier named Willie through World War II ?;Agent
urn:CogComp:id:142;What war did the Wanna-Go-Home Riots occur after ?;Event
urn:CogComp:id:2169;What U.S. President had brothers-in-law in the Confederate army ?;Agent
urn:CogComp:id:4608;Where did the marriage ceremony come from ?;String
urn:CogComp:id:89;What is the origin of the word `` attic '' ?;String
urn:CogComp:id:2918;What is a caul ?;String
urn:CogComp:id:2241;What is Compaq 's mission statement ?;String
urn:CogComp:id:3174;What state on the Gulf of Mexico has its lowest point five feet below sea level ?;Place
urn:CogComp:id:3340;What non-conformist abstract painter was dubbed Jack The Dripper by Time ?;Agent
urn:CogComp:id:2163;What Dynasty star made her 2th Century-Fox debut in The Virgin Queen ?;Agent
urn:CogComp:id:2636;Who portrayed Carl Bernstein in All the President 's Men ?;Agent
urn:CogComp:id:1949;What are the names of the different toes ?;AnatomicalStructure
urn:CogComp:id:1768;What animal occurs in Spielberg 's `` Jaws '' ?;Species
urn:CogComp:id:3936;What 1927 silent film received an international revival in 1981 ?;Work
urn:CogComp:id:2272;What clause in the U.S. Constitution may not be changed , altered or amended ?;String
urn:CogComp:id:1;What fowl grabs the spotlight after the Chinese Year of the Monkey ?;Species
urn:CogComp:id:3214;What 's the dumbest domesticated animal ?;Species
urn:CogComp:id:4895;In what year did Joe DiMaggio compile his 56-game hitting streak ?;DateTime
urn:CogComp:id:1951;What do the number 1 , 2 , and 4 mean on Dr. Pepper bottles ?;String
urn:CogComp:id:4258;What year did Montana become a state ?;DateTime
urn:CogComp:id:4246;What color was the hundred billionth crayon made by Crayola ?;Colour
urn:CogComp:id:2720;Who created the monster in Mary Shelley 's novel Frankenstein ?;Agent
urn:CogComp:id:3412;Rotary engines were manufactured by which company ?;Agent
urn:CogComp:id:1109;Where does the U.S. rank among world countries in area ?;Number
urn:CogComp:id:4398;What incident of 1933 did the German Nazis use to justify emergency decrees , imprisoning opponents and vesting more power in themselves ?;Event
urn:CogComp:id:591;What is the Motto for the State of Maryland ?;String
urn:CogComp:id:1695;What is the history of yo-yos ?;String
urn:CogComp:id:3377;What is a fear of food ?;Disease
urn:CogComp:id:2936;Who is reputed to be the greatest maker of violins ?;Agent
urn:CogComp:id:4155;Who domesticated the wild turkey ?;Agent
urn:CogComp:id:3339;What tennis player has the nickname `` Nasty '' ?;Agent
urn:CogComp:id:1576;Name the Marvel team loosely based on DC 's Justice League of America ?;Agent
urn:CogComp:id:4051;What does seccession mean ?;String
urn:CogComp:id:213;What rum is so `` mixable '' it is a one-brand bar ?;Food
urn:CogComp:id:778;What state does Martha Stewart live in ?;Place
urn:CogComp:id:1415;Who were the Yankee 's frequent enemies ?;Agent
urn:CogComp:id:3683;Who is Charles Lindbergh ?;String
urn:CogComp:id:2043;Which area produces the least acidic coffee ?;Number
urn:CogComp:id:2848;How many bones are in the human hand ?;Number
urn:CogComp:id:4483;What city would you be in if you were feeding the pigeons in the Piazza San Marco ?;Place
urn:CogComp:id:3431;What 's the only East european country not tied to the ruble ?;Place
urn:CogComp:id:4231;What European country abandoned postage stamps in 1923 because printing them cost more than their face value ?;Place
urn:CogComp:id:1567;What female painter produced primitives of rural New England life ?;Agent
urn:CogComp:id:165;What is the 401 , K , plan ?;String
urn:CogComp:id:4908;How many John Deere tractors have been manufactured ?;Number
urn:CogComp:id:3509;What are the benefits of home school ?;String
urn:CogComp:id:4865;What do Hasidic Jews refrain from while dating ?;Number
urn:CogComp:id:1343;Name the first private citizen to fly in space .;Agent
urn:CogComp:id:2013;How many stars are there in Big Dipper ?;Number
urn:CogComp:id:273;What is the abbreviation for micro ?;String
urn:CogComp:id:71;What is the origin of head lice ?;String
urn:CogComp:id:3809;Who killed Martin Luther King ?;Agent
urn:CogComp:id:1087;Who is Karenna Gore , Al Gore 's oldest daughter , married to ?;Agent
