question;questionText;type
urn:SimpleQuestions:number:19427;who produced the adventures of tom thumb and thumbelina;Agent
urn:SimpleQuestions:number:19438;what artist released the album last night on earth;Agent
urn:SimpleQuestions:number:19440;What is a governmental body of germany;Agent
urn:SimpleQuestions:number:19461;Who recorded master series;Agent
urn:SimpleQuestions:number:19471;who is the label for  mucc;Agent
urn:SimpleQuestions:number:19484;which musician produced tim mcgraw;Agent
urn:SimpleQuestions:number:19489;What is the name of a regiment in illinois;Agent
urn:SimpleQuestions:number:19501;Which artist recorded earthquake?;Agent
urn:SimpleQuestions:number:19511;who was the rutherford b. hayes presidential center named after;Agent
urn:SimpleQuestions:number:19515;who published crystal defenders;Agent
urn:SimpleQuestions:number:19536;who is the author of the kicking & screaming album;Agent
urn:SimpleQuestions:number:19538;what is the name of a Canadian choreographer;Agent
urn:SimpleQuestions:number:19542;Who is someone who can claim to be one of the poles;Agent
urn:SimpleQuestions:number:19543;what label does classified record under;Agent
urn:SimpleQuestions:number:19552;who is the artist that recorded armentos: midsummer night in sardinia;Agent
urn:SimpleQuestions:number:19566;Which artist recorded Disco?;Agent
urn:SimpleQuestions:number:19585;What is one of the west coast hip hop groups?;Agent
urn:SimpleQuestions:number:19592;Name someone born in petaluma, california;Agent
urn:SimpleQuestions:number:19594;what man was born in birmingham;Agent
urn:SimpleQuestions:number:19616;What american musician was born in new york city?;Agent
urn:SimpleQuestions:number:19617;Who did the music for the film adolf hitler: my part in his downfall;Agent
urn:SimpleQuestions:number:19618;what is the name of a hero from the marvel universe;Agent
urn:SimpleQuestions:number:19624;what is a company in the textile industry;Agent
urn:SimpleQuestions:number:19637;Who is responsible for the music in as summers die;Agent
urn:SimpleQuestions:number:19640;What singer recorded my lives;Agent
urn:SimpleQuestions:number:19659;who died from a myocardial infarction?;Agent
urn:SimpleQuestions:number:19666;who is the founder of the vienna psychoanalytic society;Agent
urn:SimpleQuestions:number:19667;Who recorded mama, im a big girl now;Agent
urn:SimpleQuestions:number:19672;What is an example of a public university?;Agent
urn:SimpleQuestions:number:19673;who was the author editor of the book edition greenpeace;Agent
urn:SimpleQuestions:number:19679;which asian american professor was born in the united states?;Agent
urn:SimpleQuestions:number:19685;what artist made the recording history;Agent
urn:SimpleQuestions:number:19688;what is the publisher for the computer videogame timeshift;Agent
urn:SimpleQuestions:number:19692;who wrote not in the flesh;Agent
urn:SimpleQuestions:number:19697;The album mina live 78 is from which artist?;Agent
urn:SimpleQuestions:number:19700;Who is a notable figure that is from tehran;Agent
urn:SimpleQuestions:number:19704;who was born in homs, western syria;Agent
urn:SimpleQuestions:number:19713;what type of music does moloko belong to;Agent
urn:SimpleQuestions:number:19714;who is the recording artist for fever?;Agent
urn:SimpleQuestions:number:19716;what production company produced liar liar starring jim carey;Agent
urn:SimpleQuestions:number:19722;Name a person born in riga.;Agent
urn:SimpleQuestions:number:19724;dharmaraja college, kandy is on what campus?;Agent
urn:SimpleQuestions:number:19731;Who created the character hyperstorm;Agent
urn:SimpleQuestions:number:19732;who is the daughter of yvonne dennis;Agent
urn:SimpleQuestions:number:19737;This American band was signed to equal vision records;Agent
urn:SimpleQuestions:number:19743;what insturment does ryan key play;Agent
urn:SimpleQuestions:number:19756;what school was named after 7806 umasslowell;Agent
urn:SimpleQuestions:number:19766;Who wrote the legend of 1900?;Agent
urn:SimpleQuestions:number:19767;Who wrote the lyrics and music for make a wish?;Agent
urn:SimpleQuestions:number:19776;Who created the album david murray/james newton quintet?;Agent
urn:SimpleQuestions:number:19782;who was the composer of the song idiot wind;Agent
urn:SimpleQuestions:number:19794;Who made the costumes for waqt hamara hai;Agent
urn:SimpleQuestions:number:19806;who is theodore stevens's son?;Agent
urn:SimpleQuestions:number:19820;who is the recording artist for the album yesterdays?;Agent
urn:SimpleQuestions:number:19838;Who was the lyricist from the song titled baby love;Agent
urn:SimpleQuestions:number:19847;what is francis percy scott's sons name;Agent
urn:SimpleQuestions:number:19852;What is the name of gaius helen mohiam's child?;Agent
urn:SimpleQuestions:number:19857;"What is the artist of the album ""New York""?";Agent
urn:SimpleQuestions:number:19858;who is the artist that recorded bitter dub?;Agent
urn:SimpleQuestions:number:19860;What was 3563 canterbury named after?;Agent
urn:SimpleQuestions:number:19861;whats the name of the artist who made ambient compendium;Agent
urn:SimpleQuestions:number:19865;who created the fictional character  kofi whitemane;Agent
urn:SimpleQuestions:number:19869;who was born in the city of amsterdam;Agent
urn:SimpleQuestions:number:19870;which artist is signed under the record label emi;Agent
urn:SimpleQuestions:number:19880;What officer was buried at the arlington national cemetery;Agent
urn:SimpleQuestions:number:19890;which label is alain johannes signed with;Agent
urn:SimpleQuestions:number:19891;what label is tell her / in time with;Agent
urn:SimpleQuestions:number:19896;which institution has pirate as a mascot;Agent
urn:SimpleQuestions:number:19897;Name a second baseman for the MLB;Agent
urn:SimpleQuestions:number:19900;Name an indie rock artist.;Agent
urn:SimpleQuestions:number:19902;What's a high school in perry, georgia;Agent
urn:SimpleQuestions:number:19905;Who is an Australian rock band featured on bnn.fm?;Agent
urn:SimpleQuestions:number:19910;whose life does j. edgar encapsulate;Agent
urn:SimpleQuestions:number:19913;What is the subject of the film  deported;Agent
urn:SimpleQuestions:number:19915;Who is the lyricist from the composition the man from the planet marzipan;Agent
urn:SimpleQuestions:number:19917;who edited the film sangam;Agent
urn:SimpleQuestions:number:19932;who created teen summit;Agent
urn:SimpleQuestions:number:19941;Who is a namesake of heinrich heine;Agent
urn:SimpleQuestions:number:19945;Who is a singer and actress from the band All Saints?;Agent
urn:SimpleQuestions:number:19948;Who is the daughter of wendell crow?;Agent
urn:SimpleQuestions:number:19959;Who did the music for the film bowfinger;Agent
urn:SimpleQuestions:number:19960;what german person plays midfielder?;Agent
urn:SimpleQuestions:number:19965;Name an english indie rock artist;Agent
urn:SimpleQuestions:number:19974;What is an example of a reality porn website?;Agent
urn:SimpleQuestions:number:20003;Name someone who was born in castiglione del lago;Agent
urn:SimpleQuestions:number:20015;Who is the American rock guitarist who participated in the the journey (revelation) album?;Agent
urn:SimpleQuestions:number:20021;who is the lyricist for the composition cowboys and angels;Agent
urn:SimpleQuestions:number:20022;Name a lumberjack.;Agent
urn:SimpleQuestions:number:20024;Who produced the album touch it;Agent
urn:SimpleQuestions:number:20025;which author influenced william faulkner;Agent
urn:SimpleQuestions:number:20026;Name a pop music singer;Agent
urn:SimpleQuestions:number:20032;Who supports quadriplegia?;Agent
urn:SimpleQuestions:number:20033;Who's a swedish musician that plays blues-rock;Agent
urn:SimpleQuestions:number:20035;which german singer was born in munich?;Agent
urn:SimpleQuestions:number:20038;Who featured on the album out here grindin';Agent
urn:SimpleQuestions:number:20039;Who died from appendix cancer?;Agent
urn:SimpleQuestions:number:20054;who was the developer for ginga fukei densetsu sapphire;Agent
urn:SimpleQuestions:number:20062;what is an musician that sings big r radio - soft hits;Agent
urn:SimpleQuestions:number:20063;Who wrote the book the soy zone;Agent
urn:SimpleQuestions:number:20075;who is a parent of  jeremy mortimer;Agent
urn:SimpleQuestions:number:20085;Who is a j-pop artist?;Agent
urn:SimpleQuestions:number:20086;Who directed the cloud-capped star;Agent
urn:SimpleQuestions:number:20108;Who did the music for murder, she said film;Agent
urn:SimpleQuestions:number:20115;who are british people;Agent
urn:SimpleQuestions:number:20125;who is the artist on the album the dismemberment plan is terrified;Agent
urn:SimpleQuestions:number:20129;Which record label has never the bride signed?;Agent
urn:SimpleQuestions:number:20132;who directed the cinematography in a place to grow?;Agent
urn:SimpleQuestions:number:20133;Who is the publisher of the game beatmania iidx 5th style;Agent
urn:SimpleQuestions:number:20136;what is the music label in which patto works under;Agent
urn:SimpleQuestions:number:20144;who is the publisher for the mystery of the druids;Agent
urn:SimpleQuestions:number:20149;who operates the rajahmundry airport;Agent
urn:SimpleQuestions:number:20152;What instrument does keith scott play?;Agent
urn:SimpleQuestions:number:20162;which artist contains big r radio - alternative rock;Agent
urn:SimpleQuestions:number:20164;What college has the frat alpha sigma phi;Agent
urn:SimpleQuestions:number:20174;Who is an artist that is signed to philips records;Agent
urn:SimpleQuestions:number:20182;who published deflektor;Agent
urn:SimpleQuestions:number:20186;who created songbird?;Agent
urn:SimpleQuestions:number:20192;Who is a famous midfielder;Agent
urn:SimpleQuestions:number:20196;Who recorded the album never breathe what you can���t see?;Agent
urn:SimpleQuestions:number:20198;Name a politician with the kikuyu people  ethnicity;Agent
urn:SimpleQuestions:number:20208;who was born in los angeles?;Agent
urn:SimpleQuestions:number:20214;what is located in wiltshire?;Agent
urn:SimpleQuestions:number:20215;what's a band that plays rock music;Agent
urn:SimpleQuestions:number:20219;who directed w.w. and the dixie dancekings;Agent
urn:SimpleQuestions:number:20226;who recorded helena;Agent
urn:SimpleQuestions:number:20228;Who made the recording of right now (screwed & chopped);Agent
urn:SimpleQuestions:number:20231;which boy band sings k-pop songs;Agent
urn:SimpleQuestions:number:20233;what sport teams are in county durham?;Agent
urn:SimpleQuestions:number:20238;Name a film director.;Agent
urn:SimpleQuestions:number:20239;who directed une histoire de ballon?;Agent
urn:SimpleQuestions:number:20240;Who was the director that directed the movie forbidden planet?;Agent
urn:SimpleQuestions:number:20249;Who was someone involved in the american civil war?;Agent
urn:SimpleQuestions:number:20253;who was a creator of the show paris;Agent
urn:SimpleQuestions:number:20254;who is a famous librarian;Agent
urn:SimpleQuestions:number:20256;who is the dad of buster keaton jr.;Agent
urn:SimpleQuestions:number:20259;who produced the shooting of dan mcgoo;Agent
urn:SimpleQuestions:number:20260;Who recorded the song oklahoma;Agent
urn:SimpleQuestions:number:20263;who published nancy drew: the white wolf of icicle creek;Agent
urn:SimpleQuestions:number:20266;Name a telecommunications company;Agent
urn:SimpleQuestions:number:20273;which professional wrestling referee died because of cancer;Agent
urn:SimpleQuestions:number:20277;Name a techno artist.;Agent
urn:SimpleQuestions:number:20285;which musician recorded pow r. toc h.;Agent
urn:SimpleQuestions:number:20286;what company published marios super picross;Agent
urn:SimpleQuestions:number:20290;who created the comic book character molecule man;Agent
urn:SimpleQuestions:number:20291;Who is the artist of march?;Agent
urn:SimpleQuestions:number:20297;Who produced do you recall?;Agent
urn:SimpleQuestions:number:20309;who was albert brooks's mother;Agent
urn:SimpleQuestions:number:20313;which instrument does mark klepaski play;Agent
urn:SimpleQuestions:number:20320;Who was born in wakayama prefecture?;Agent
urn:SimpleQuestions:number:20322;Name a person born in portland.;Agent
urn:SimpleQuestions:number:20323;Name a public company.;Agent
urn:SimpleQuestions:number:20327;Who is a famous guitarist?;Agent
urn:SimpleQuestions:number:20342;Who recorded murder by numbers;Agent
urn:SimpleQuestions:number:20344;which artist was featured on holla holla;Agent
urn:SimpleQuestions:number:20357;who is a gangsta rap artist;Agent
urn:SimpleQuestions:number:20358;who composed seventh heaven;Agent
urn:SimpleQuestions:number:20365;What is the name of an English musician known in the mod revival genre?;Agent
urn:SimpleQuestions:number:20370;what artists are signed to warner bros. records;Agent
urn:SimpleQuestions:number:20377;Who consecutively produced what's wrong with virginia;Agent
urn:SimpleQuestions:number:20383;Who created the fictional character Lobster Johnson?;Agent
urn:SimpleQuestions:number:20389;who is the lyricist for the song aint it heavy;Agent
urn:SimpleQuestions:number:20419;What is an example of a school in california;Agent
urn:SimpleQuestions:number:20429;What school uses a black panther for its mascot;Agent
urn:SimpleQuestions:number:20432;who is the creator of a voice from the past;Agent
urn:SimpleQuestions:number:20440;what record label released an album called divine madness;Agent
urn:SimpleQuestions:number:20445;who is the artist that makes the recording always;Agent
urn:SimpleQuestions:number:20454;who is the publisher of the elder scrolls iv: oblivion;Agent
urn:SimpleQuestions:number:20466;what does serj tankian use for an instrument;Agent
urn:SimpleQuestions:number:20479;whos the producer of my blueberry nights;Agent
urn:SimpleQuestions:number:20485;Name a person who died from natural causes.;Agent
urn:SimpleQuestions:number:20495;What is an example of a sports radio;Agent
urn:SimpleQuestions:number:20503;which label was created by theofficialalias;Agent
urn:SimpleQuestions:number:20507;what german architect influenced florence knoll;Agent
urn:SimpleQuestions:number:20509;who is an English footballer charged of forward;Agent
urn:SimpleQuestions:number:20510;who created the character sunfire;Agent
urn:SimpleQuestions:number:20511;which artist made dreams;Agent
urn:SimpleQuestions:number:20514;who wrote the fly;Agent
urn:SimpleQuestions:number:20515;who is the artist responsible for man of yesterday: the anthology;Agent
urn:SimpleQuestions:number:20529;who was born in glasgow?;Agent
urn:SimpleQuestions:number:20568;who was the artist on the recording come on?;Agent
urn:SimpleQuestions:number:20569;who is the composer of mama;Agent
urn:SimpleQuestions:number:20579;what is the label of the artist pages?;Agent
urn:SimpleQuestions:number:20585;Who was born in london?;Agent
urn:SimpleQuestions:number:20593;who directed the dark mirror;Agent
urn:SimpleQuestions:number:20595;which french general was involved in the battle of sassello?;Agent
urn:SimpleQuestions:number:20596;who was the composer of momoiro sparkling?;Agent
urn:SimpleQuestions:number:20610;whats a city in pennsylvania;Agent
urn:SimpleQuestions:number:20616;who is an example of a jewish american;Agent
urn:SimpleQuestions:number:20620;what universities are in ru��omberok;Agent
urn:SimpleQuestions:number:20621;What instrument does solomon cutner play;Agent
urn:SimpleQuestions:number:20627;who directed the film dynamite;Agent
urn:SimpleQuestions:number:20629;who manufactured maprotiline hydrochloride 50 film coated tablet;Agent
urn:SimpleQuestions:number:20634;which artist works under the label sugar hill records;Agent
urn:SimpleQuestions:number:20639;who composed believe;Agent
urn:SimpleQuestions:number:20642;whats the name of the fictional character lulu spencers child;Agent
urn:SimpleQuestions:number:20654;who was j. l. austin's mentor?;Agent
urn:SimpleQuestions:number:20666;what is the artist under the genre jazz rap;Agent
urn:SimpleQuestions:number:20669;who directed the almost famous movie;Agent
urn:SimpleQuestions:number:20677;Who edited the film fracture;Agent
urn:SimpleQuestions:number:20678;What artist recorded the album love after war?;Agent
urn:SimpleQuestions:number:20682;who creates music under relativity records;Agent
urn:SimpleQuestions:number:20684;who wrote epiphanies;Agent
urn:SimpleQuestions:number:20692;what artist made the album  ayumi hamasaki arena tour 2003���2004 a;Agent
urn:SimpleQuestions:number:20703;What produced the album lady in autumn: the best of the verve years;Agent
urn:SimpleQuestions:number:20704;What record label is misty eyed adventures associated with;Agent
urn:SimpleQuestions:number:20714;What label is tim sult affiliated with?;Agent
urn:SimpleQuestions:number:20731;which artist released the album cores, nomes?;Agent
urn:SimpleQuestions:number:20736;Name a fictional character from Days of our lives;Agent
urn:SimpleQuestions:number:20739;what company owns the radio station cjmx-fm?;Agent
urn:SimpleQuestions:number:20743;what Japanese composer wrote mushroom hunting;Agent
urn:SimpleQuestions:number:20747;which gothic metal artist was founded in 2002?;Agent
urn:SimpleQuestions:number:20755;who is the author of in the land of the lawn weenies?;Agent
urn:SimpleQuestions:number:20757;whose music is in the sacrifice?;Agent
urn:SimpleQuestions:number:20759;Who's a marine corps officer buried in arlington national cemetery;Agent
urn:SimpleQuestions:number:20762;Name a comedian influenced by richard pryor.;Agent
urn:SimpleQuestions:number:20774;Which artist recorded the album archive?;Agent
urn:SimpleQuestions:number:20783;which artist put out the album baby gate (album)?;Agent
urn:SimpleQuestions:number:20801;who is the author of the book pellucidar?;Agent
urn:SimpleQuestions:number:20811;who is the composer of crazy on you?;Agent
urn:SimpleQuestions:number:20813;What is the name of a radio station owned by cumulus media;Agent
urn:SimpleQuestions:number:20818;what artist recording a song entitled suicide;Agent
urn:SimpleQuestions:number:20823;who recorded hong kong;Agent
urn:SimpleQuestions:number:20826;who directed of fox and hounds?;Agent
urn:SimpleQuestions:number:20829;who is the artist of walk dont run: the very best of the ventures;Agent
urn:SimpleQuestions:number:20833;who was birthed in clearwater;Agent
urn:SimpleQuestions:number:20848;what kind of music artist is the hylozoists?;Agent
urn:SimpleQuestions:number:20857;what's something named after martina navratilova;Agent
urn:SimpleQuestions:number:20866;Who was a person born in California?;Agent
urn:SimpleQuestions:number:20869;who is a musician who uses a synthesizer;Agent
urn:SimpleQuestions:number:20871;Who is a notable individual suffering from stuttering?;Agent
urn:SimpleQuestions:number:20881;Who is the character otto frank based on;Agent
urn:SimpleQuestions:number:20894;which company released nikki, wild dog of the north;Agent
urn:SimpleQuestions:number:20904;who is the producer of private life (long version);Agent
urn:SimpleQuestions:number:20910;which tim plays the recorder;Agent
urn:SimpleQuestions:number:20916;Who is most famous for performing the christ air;Agent
urn:SimpleQuestions:number:20918;who directed the film one more american;Agent
urn:SimpleQuestions:number:20925;who directed arsenal;Agent
urn:SimpleQuestions:number:20936;Which former american football play was born in tulsa, oklahoma?;Agent
urn:SimpleQuestions:number:20940;which label does louisiana red release music on;Agent
urn:SimpleQuestions:number:20943;whose record label is sony 550 music;Agent
urn:SimpleQuestions:number:20946;who directed the film nightwing?;Agent
urn:SimpleQuestions:number:20950;who is the artist for the album greatest hits, volume two;Agent
urn:SimpleQuestions:number:20954;Who was an influence on screamin' jay hawkins;Agent
urn:SimpleQuestions:number:20977;who composed flying;Agent
urn:SimpleQuestions:number:20982;what instrument does simone mantia play;Agent
urn:SimpleQuestions:number:20985;Which label is the artist sergey lazarev associated with;Agent
urn:SimpleQuestions:number:20989;Who was an individual involved with the korean war?;Agent
urn:SimpleQuestions:number:20992;The guitar is an instrument played by whom?;Agent
urn:SimpleQuestions:number:20999;who palys forward in football;Agent
urn:SimpleQuestions:number:21002;which duke president was born in greenville county, south carolina;Agent
urn:SimpleQuestions:number:21004;What is a indie rock artist?;Agent
urn:SimpleQuestions:number:21019;what instrument does katie white play;Agent
urn:SimpleQuestions:number:21026;name a football forward player;Agent
urn:SimpleQuestions:number:21031;Who was born in brussels;Agent
urn:SimpleQuestions:number:21033;which track is created by mark linkous;Agent
urn:SimpleQuestions:number:21034;who wrote under the green star;Agent
urn:SimpleQuestions:number:21044;which label is ara babajian signed to;Agent
urn:SimpleQuestions:number:21049;What was the subject of the book sasquatch;Agent
urn:SimpleQuestions:number:21054;who is someone that died because of a myocardial infarction;Agent
urn:SimpleQuestions:number:21058;who was born in amsterdam;Agent
urn:SimpleQuestions:number:21061;who directed the film 24 hour psycho;Agent
urn:SimpleQuestions:number:21062;Who is a boxer in the lightweight division;Agent
urn:SimpleQuestions:number:21080;what political group is a representative of the zionism ideology;Agent
urn:SimpleQuestions:number:21089;what is the name of the production company that released fright night ii?;Agent
urn:SimpleQuestions:number:21111;what kind of artwork did drawing produce?;Agent
urn:SimpleQuestions:number:21117;What is a public school located in Florida?;Agent
urn:SimpleQuestions:number:21118;who produced the release stakes is high;Agent
urn:SimpleQuestions:number:21131;which seminary was named after john calvin;Agent
urn:SimpleQuestions:number:21141;Who's a musician that plays the tambourine;Agent
urn:SimpleQuestions:number:21143;who is the lyricist for white sugar;Agent
urn:SimpleQuestions:number:21146;what did flying lotus play;Agent
urn:SimpleQuestions:number:21156;Who is a person that plays as a midfielder;Agent
urn:SimpleQuestions:number:21159;Who produced the album mere sanam;Agent
urn:SimpleQuestions:number:21165;who is an artist on the album reversiones: siempre es hoy;Agent
urn:SimpleQuestions:number:21174;What is the parent institution of johnson state college;Agent
urn:SimpleQuestions:number:21177;what military personnel was involved with the world war ii?;Agent
urn:SimpleQuestions:number:21180;lotus challenge is a game published by who?;Agent
urn:SimpleQuestions:number:21181;who was born in hennepin county;Agent
urn:SimpleQuestions:number:21193;Who is the author of the book flaming london;Agent
urn:SimpleQuestions:number:21202;Name an indie rock band originated in Hawaii which includes new jersey album;Agent
urn:SimpleQuestions:number:21204;who is the producer for that royle girl;Agent
urn:SimpleQuestions:number:21208;who produced the film janumada jodi?;Agent
urn:SimpleQuestions:number:21210;What is the name of a politician;Agent
urn:SimpleQuestions:number:21219;what person has the profession of a singer?;Agent
urn:SimpleQuestions:number:21223;who composed the song rushing?;Agent
urn:SimpleQuestions:number:21227;who published the edition the prince and the page;Agent
urn:SimpleQuestions:number:21232;what stringed instrument does michael rabin play;Agent
urn:SimpleQuestions:number:21235;which brazillian signer plays the guitar;Agent
urn:SimpleQuestions:number:21236;what is the name of a pitcher;Agent
urn:SimpleQuestions:number:21244;Who was the lyricist for fat bottomed girls?;Agent
urn:SimpleQuestions:number:21246;Who was a child of martin dobelle;Agent
urn:SimpleQuestions:number:21247;who is someone that played guitar;Agent
urn:SimpleQuestions:number:21248;who was a shooting guard;Agent
urn:SimpleQuestions:number:21254;robert burns influenced which other poet;Agent
urn:SimpleQuestions:number:21257;who wrote the song fear series;Agent
urn:SimpleQuestions:number:21260;Who designed bronze;Agent
urn:SimpleQuestions:number:21281;who was the composer of modern day catastrophists;Agent
urn:SimpleQuestions:number:21287;Who was a person born in concord, new hampshire;Agent
urn:SimpleQuestions:number:21291;What genre is the hudsucker proxy;Agent
urn:SimpleQuestions:number:21305;what artist recorded in europa;Agent
urn:SimpleQuestions:number:21309;Who's an athlete that plays goalkeeper;Agent
urn:SimpleQuestions:number:21323;Who founded the dhl?;Agent
urn:SimpleQuestions:number:21325;who is an artist that makes thrashcore music;Agent
urn:SimpleQuestions:number:21335;what is the name of a general in the Bosnian army who participated in the operation tiger;Agent
urn:SimpleQuestions:number:21339;who hosted the bill russell/chicago episode of saturday night live;Agent
urn:SimpleQuestions:number:21340;which music is used in terminator 3: rise of the machines;Agent
urn:SimpleQuestions:number:21341;Who was the composer for the power of love;Agent
urn:SimpleQuestions:number:21343;What is the name of an artist that creates alternative metal;Agent
urn:SimpleQuestions:number:21344;Which artist is in the music genre of rock?;Agent
urn:SimpleQuestions:number:21347;Who directed footloose (1984 film);Agent
urn:SimpleQuestions:number:21348;what songwriter is under the polygram record label;Agent
urn:SimpleQuestions:number:21363;who carries the sony ericsson xperia x1?;Agent
urn:SimpleQuestions:number:21374;what fictional character did tennessee williams create;Agent
urn:SimpleQuestions:number:21376;Name a professional lawyer.;Agent
urn:SimpleQuestions:number:21379;what publisher does monster maulers have;Agent
urn:SimpleQuestions:number:21380;Who is an opponent of quinton jackson?;Agent
urn:SimpleQuestions:number:21384;what album is produced by holger hiller;Agent
urn:SimpleQuestions:number:21386;List a public company that specializes in biotechnology;Agent
urn:SimpleQuestions:number:21392;What label is kannivalism signed to?;Agent
urn:SimpleQuestions:number:21395;What artist recorded the car?;Agent
urn:SimpleQuestions:number:21403;whats the name of a finance company;Agent
urn:SimpleQuestions:number:21406;What artist made modern;Agent
urn:SimpleQuestions:number:21413;what instrument did rafael puyana play?;Agent
urn:SimpleQuestions:number:21416;what's the name of a prominent performer of progressive rock;Agent
urn:SimpleQuestions:number:21418;what type of music genre does oliver mandi�� belong to?;Agent
urn:SimpleQuestions:number:21422;Name a diplomat.;Agent
urn:SimpleQuestions:number:21425;name someone involved in the battle of baltimore.;Agent
urn:SimpleQuestions:number:21427;what label does tom liwa record under;Agent
urn:SimpleQuestions:number:21428;who produced the film from hand to mouth;Agent
urn:SimpleQuestions:number:21430;who is in new wave music from San Francisco;Agent
urn:SimpleQuestions:number:21432;who is the child of  lillian murphy;Agent
urn:SimpleQuestions:number:21433;Who did the story for the film dune;Agent
urn:SimpleQuestions:number:21437;who is the creator of the jekyll program;Agent
urn:SimpleQuestions:number:21446;What genre of music is jasmine ann allen;Agent
urn:SimpleQuestions:number:21458;Which artist released the song tom hanks;Agent
urn:SimpleQuestions:number:21461;who is the artist behind the album live, 1997;Agent
urn:SimpleQuestions:number:21462;what person was born in warsaw;Agent
urn:SimpleQuestions:number:21469;who wrote beyond words;Agent
urn:SimpleQuestions:number:21471;what is the genre of dana carvey: critics choice?;Agent
urn:SimpleQuestions:number:21473;What is one artist who creates noise music?;Agent
urn:SimpleQuestions:number:21483;Who created the character bizarro;Agent
urn:SimpleQuestions:number:21499;Who is a baseball player?;Agent
urn:SimpleQuestions:number:21501;who produced the lord of the rings: the fellowship of the ring;Agent
urn:SimpleQuestions:number:21506;Who owns the wdtw-fm radio station;Agent
urn:SimpleQuestions:number:21509;who is the publisher of the game tmnt?;Agent
urn:SimpleQuestions:number:21511;who is the recording artist of book of days;Agent
urn:SimpleQuestions:number:21515;who recorded boogie woogie;Agent
urn:SimpleQuestions:number:21524;Name an artist that releases radioio classic rnb content;Agent
urn:SimpleQuestions:number:21525;who was the art director of joe and ethel turp call on the president?;Agent
urn:SimpleQuestions:number:21532;who is buried at arlington national cemetery?;Agent
urn:SimpleQuestions:number:21537;what is madison mckoy's musical profession?;Agent
urn:SimpleQuestions:number:21540;Name a veganism follower;Agent
urn:SimpleQuestions:number:21543;who developed tiagabine?;Agent
urn:SimpleQuestions:number:21548;This Chinese actor known for his leading roles in various tv series was born in beijing.;Agent
urn:SimpleQuestions:number:21555;Who was born in sydney?;Agent
urn:SimpleQuestions:number:21566;what person is an actor?;Agent
urn:SimpleQuestions:number:21572;Who is the composer from the composition it's so you;Agent
urn:SimpleQuestions:number:21584;Who was the child of manco inca;Agent
urn:SimpleQuestions:number:21594;what artist recorded nash descends into parchers world?;Agent
urn:SimpleQuestions:number:21599;who is the artist of my death;Agent
urn:SimpleQuestions:number:21600;Who was born in san crist��bal;Agent
urn:SimpleQuestions:number:21617;Who did the music for the film the girl who knew too much;Agent
urn:SimpleQuestions:number:21622;Who is the artist that created killing spree;Agent
urn:SimpleQuestions:number:21623;who is an artist with interscope records?;Agent
urn:SimpleQuestions:number:21624;Which artist made extra credit (ep);Agent
urn:SimpleQuestions:number:21653;Name a rugby union forward;Agent
urn:SimpleQuestions:number:21658;who produced the film the top of his head;Agent
urn:SimpleQuestions:number:21661;which music group recorded drums;Agent
urn:SimpleQuestions:number:21663;which author created arthur hastings;Agent
urn:SimpleQuestions:number:21665;Who died from stomach cancer?;Agent
urn:SimpleQuestions:number:21667;Who is the composer behind the candy man?;Agent
urn:SimpleQuestions:number:21671;who wrote the composition somewhere out there;Agent
urn:SimpleQuestions:number:21678;Which NFL team beat the Cleveland Browns at their first home game at firstenergy stadium?;Agent
urn:SimpleQuestions:number:21679;which artist made the world of louis armstrong: st. louis blues;Agent
urn:SimpleQuestions:number:21695;who was the composer for i will be found (lost at sea);Agent
urn:SimpleQuestions:number:21709;Who made the album road kill;Agent
urn:SimpleQuestions:number:21726;Name a day school.;Agent
urn:SimpleQuestions:number:21731;what artist plays metalcore music?;Agent
urn:SimpleQuestions:number:21732;what artist made the album  many a mile;Agent
urn:SimpleQuestions:number:21740;who directed the film x-men origins: wolverine;Agent
urn:SimpleQuestions:number:21742;Name an artist from sony music entertainment.;Agent
urn:SimpleQuestions:number:21745;who was the costume designer for the film  from hell to texas;Agent
urn:SimpleQuestions:number:21759;which music is in koi aap sa;Agent
urn:SimpleQuestions:number:21764;who influenced arthur schopenhauer's way of thinking;Agent
urn:SimpleQuestions:number:21768;what university is in salina, kansas;Agent
urn:SimpleQuestions:number:21774;who compsed what do we do? we fly!;Agent
urn:SimpleQuestions:number:21778;who recorded somewhere;Agent
urn:SimpleQuestions:number:21779;who is known as soul music artist;Agent
urn:SimpleQuestions:number:21780;WHo directed free hugs;Agent
urn:SimpleQuestions:number:21781;what school is catholic school;Agent
urn:SimpleQuestions:number:21782;What is the name of a indie pop group;Agent
urn:SimpleQuestions:number:21788;which author was born in bristol?;Agent
urn:SimpleQuestions:number:21798;What performance group is tied to naxos records;Agent
urn:SimpleQuestions:number:21801;who did john argyropoulos influence;Agent
urn:SimpleQuestions:number:21808;who is a composer from the jewish people;Agent
urn:SimpleQuestions:number:21814;which activist attended social justice;Agent
urn:SimpleQuestions:number:21821;Which famous cricketer was born in bulawayo?;Agent
urn:SimpleQuestions:number:21822;who is the publisher of dead babies;Agent
urn:SimpleQuestions:number:21830;Who is the artist from the forrest gump recording;Agent
urn:SimpleQuestions:number:21839;who produced the real glory?;Agent
urn:SimpleQuestions:number:21845;who is the artist that made concerto in a minor, rv 356: i. allegro;Agent
urn:SimpleQuestions:number:21846;who records grunge music;Agent
urn:SimpleQuestions:number:21868;What is the name of the artist that released the recording titled virginia;Agent
