question;questionText;type
urn:WebQuestionsTrain:id:1439;what type of paintings did marc chagall do?;Work
urn:WebQuestionsTrain:id:1440;what type of political system does iran have?;TopicalConcept
urn:WebQuestionsTrain:id:1441;what type of political system does north korea have?;TopicalConcept
urn:WebQuestionsTrain:id:1442;what type of political system does russia have?;TopicalConcept
urn:WebQuestionsTrain:id:1443;what type of political system is iran?;TopicalConcept
urn:WebQuestionsTrain:id:1444;what type of strings does willie nelson use?;Device
urn:WebQuestionsTrain:id:1445;what type of tennis racket does john mcenroe use?;Device
urn:WebQuestionsTrain:id:1446;what type of voting system does the uk have?;TopicalConcept
urn:WebQuestionsTrain:id:1447;what types of government does china have?;TopicalConcept
urn:WebQuestionsTrain:id:1448;what types of government does france have?;TopicalConcept
urn:WebQuestionsTrain:id:1449;what undergraduate school did martin luther king jr. attend?;Agent
urn:WebQuestionsTrain:id:1450;what university did barack obama attend?;Agent
urn:WebQuestionsTrain:id:1451;what university did bill clinton graduated from?;Agent
urn:WebQuestionsTrain:id:1452;what university did donald trump graduate from?;Agent
urn:WebQuestionsTrain:id:1453;what utc time zone is arizona?;DateTime
urn:WebQuestionsTrain:id:1454;what victoria beckham kids names?;String
urn:WebQuestionsTrain:id:1455;what war did george washington help win?;Event
urn:WebQuestionsTrain:id:1456;what war was george washington associated with?;Event
urn:WebQuestionsTrain:id:1457;what war was george washington president during?;Event
urn:WebQuestionsTrain:id:1458;what war was woodrow wilson president for?;Event
urn:WebQuestionsTrain:id:1459;what wars did ulysses s grant served in?;Event
urn:WebQuestionsTrain:id:1460;what wars have france been involved in?;Event
urn:WebQuestionsTrain:id:1461;what was abe lincoln shot with?;Device
urn:WebQuestionsTrain:id:1462;what was abe lincoln's wife name?;String
urn:WebQuestionsTrain:id:1463;what was alexander graham bell known for?;TopicalConcept
urn:WebQuestionsTrain:id:1464;what was alice walker famous for?;Work
urn:WebQuestionsTrain:id:1465;what was arthur conan doyle famous for?;Work
urn:WebQuestionsTrain:id:1466;what was basketball player michael jordan's major in college?;TopicalConcept
urn:WebQuestionsTrain:id:1467;what was christiaan barnard famous for?;Medicine
urn:WebQuestionsTrain:id:1468;what was eli whitney nationality?;Place
urn:WebQuestionsTrain:id:1469;what was elijah mccoy famous for?;TopicalConcept
urn:WebQuestionsTrain:id:1470;what was francisco vasquez de coronado known for?;TopicalConcept
urn:WebQuestionsTrain:id:1471;what was henry ford best known for?;TopicalConcept
urn:WebQuestionsTrain:id:1472;what was irving langmuir famous for?;TopicalConcept
urn:WebQuestionsTrain:id:1473;what was jack london's education?;TopicalConcept
urn:WebQuestionsTrain:id:1474;what was james madison's job?;Agent
urn:WebQuestionsTrain:id:1475;what was jesse james wife name?;String
urn:WebQuestionsTrain:id:1477;what was lebron james rookie year?;DateTime
urn:WebQuestionsTrain:id:1478;what was liam neeson's character in star wars?;Agent
urn:WebQuestionsTrain:id:1479;what was lincoln's wife's name?;String
urn:WebQuestionsTrain:id:1480;what was malcolm x trying to accomplish?;TopicalConcept
urn:WebQuestionsTrain:id:1481;what was manchester united first name?;String
urn:WebQuestionsTrain:id:1483;what was marilyn monroe known for?;Work
urn:WebQuestionsTrain:id:1484;what was matthias schleiden known for?;Agent
urn:WebQuestionsTrain:id:1485;what was nelson mandela's religion?;Agent
urn:WebQuestionsTrain:id:1486;what was nicolaus copernicus occupation?;TopicalConcept
urn:WebQuestionsTrain:id:1487;what was omar epps first movie?;Work
urn:WebQuestionsTrain:id:1489;what was prince charles last name?;String
urn:WebQuestionsTrain:id:1490;what was queen victoria queen of?;Place
urn:WebQuestionsTrain:id:1491;what was reagan before president?;Agent
urn:WebQuestionsTrain:id:1492;what was richard wright known for?;Work
urn:WebQuestionsTrain:id:1494;what was sherlock holmes famous for?;Agent
urn:WebQuestionsTrain:id:1495;what was the cause of death of larry hagman?;Disease
urn:WebQuestionsTrain:id:1496;what was the cause of death of michael jackson?;Disease
urn:WebQuestionsTrain:id:1497;what was the colosseum in rome used for?;Event
urn:WebQuestionsTrain:id:1498;what was the first newspaper called in australia?;String
urn:WebQuestionsTrain:id:1499;what was the last time the pittsburgh pirates had a winning season?;DateTime
urn:WebQuestionsTrain:id:1500;what was the milwaukee brewers old name?;String
urn:WebQuestionsTrain:id:1501;what was the name of martin luther king jr parents?;String
urn:WebQuestionsTrain:id:1502;what was the name of tecumseh brother?;String
urn:WebQuestionsTrain:id:1503;what was the name of the book that charles darwin wrote?;String
urn:WebQuestionsTrain:id:1504;what was the name of the newspaper where hemingway wrote?;String
urn:WebQuestionsTrain:id:1505;what was the name of the original seattle baseball team?;String
urn:WebQuestionsTrain:id:1506;what was the name of william shakespeare's children?;String
urn:WebQuestionsTrain:id:1507;what was the name of wright brothers plane?;String
urn:WebQuestionsTrain:id:1508;what was the political system in libya?;TopicalConcept
urn:WebQuestionsTrain:id:1509;what was the purpose of the 1964 gulf of tonkin resolution?;TopicalConcept
urn:WebQuestionsTrain:id:1510;what was the reagan administration known for?;TopicalConcept
urn:WebQuestionsTrain:id:1511;what was the roman political system?;TopicalConcept
urn:WebQuestionsTrain:id:1512;what was theodore roosevelt's political party?;Agent
urn:WebQuestionsTrain:id:1513;what was van gogh famous for?;Work
urn:WebQuestionsTrain:id:1514;what was vasco nunez de balboa original purpose of his journey?;TopicalConcept
urn:WebQuestionsTrain:id:1515;what was vietnam war fought for?;TopicalConcept
urn:WebQuestionsTrain:id:1516;what was walt disney's first cartoon called?;String
urn:WebQuestionsTrain:id:1517;what was william faulkner known for?;Work
urn:WebQuestionsTrain:id:1518;what was woodrow wilson's major accomplishments?;TopicalConcept
urn:WebQuestionsTrain:id:1519;what was wrong with joan crawford?;Disease
urn:WebQuestionsTrain:id:1520;what website did mark zuckerberg co founder?;Work
urn:WebQuestionsTrain:id:1521;what were adolf hitler's parents names?;String
urn:WebQuestionsTrain:id:1522;what were erik erikson's theories?;TopicalConcept
urn:WebQuestionsTrain:id:1523;what were frederick douglass achievements?;TopicalConcept
urn:WebQuestionsTrain:id:1524;what were hitler's parents names?;String
urn:WebQuestionsTrain:id:1525;what were some inventions of leonardo da vinci?;TopicalConcept
urn:WebQuestionsTrain:id:1526;what were the causes of the russian revolution in 1917?;TopicalConcept
urn:WebQuestionsTrain:id:1527;what wild animals live in colorado?;Species
urn:WebQuestionsTrain:id:1528;what will happen to greece when it defaults?;Event
urn:WebQuestionsTrain:id:1529;what would happen if the new madrid fault had an earthquake?;Event
urn:WebQuestionsTrain:id:1530;what would have happened if germany had won ww1?;Event
urn:WebQuestionsTrain:id:1531;what writers influenced charles dickens?;Agent
urn:WebQuestionsTrain:id:1532;what year did aaron rodgers get drafted?;DateTime
urn:WebQuestionsTrain:id:1533;what year did allen iverson get married?;DateTime
urn:WebQuestionsTrain:id:1534;what year did arizona cardinals go to superbowl?;DateTime
urn:WebQuestionsTrain:id:1535;what year did arizona diamondbacks win the world series?;DateTime
urn:WebQuestionsTrain:id:1536;what year did baltimore ravens win the superbowl?;DateTime
urn:WebQuestionsTrain:id:1537;what year did brandon roy get drafted?;DateTime
urn:WebQuestionsTrain:id:1538;what year did detroit pistons win nba championships?;DateTime
urn:WebQuestionsTrain:id:1539;what year did detroit pistons win the championship?;DateTime
urn:WebQuestionsTrain:id:1540;what year did dwayne wade came to the nba?;DateTime
urn:WebQuestionsTrain:id:1541;what year did dwight howard won the slam dunk contest?;DateTime
urn:WebQuestionsTrain:id:1542;what year did edgar allan poe go to college?;DateTime
urn:WebQuestionsTrain:id:1543;what year did florida marlins win the world series?;DateTime
urn:WebQuestionsTrain:id:1544;what year did george washington become the president?;DateTime
urn:WebQuestionsTrain:id:1545;what year did giants win world series?;DateTime
urn:WebQuestionsTrain:id:1546;what year did john adams get elected president?;DateTime
urn:WebQuestionsTrain:id:1547;what year did john glenn walk on the moon?;DateTime
urn:WebQuestionsTrain:id:1548;what year did kobe bryant go to high school?;DateTime
urn:WebQuestionsTrain:id:1549;what year did lakers win championship?;DateTime
urn:WebQuestionsTrain:id:1550;what year did lakers win their first championship?;DateTime
urn:WebQuestionsTrain:id:1551;what year did mcfly go to the future?;DateTime
urn:WebQuestionsTrain:id:1552;what year did miami heat win the championship?;DateTime
urn:WebQuestionsTrain:id:1553;what year did michael jordan started his career?;DateTime
urn:WebQuestionsTrain:id:1554;what year did scottie pippen come into the nba?;DateTime
urn:WebQuestionsTrain:id:1555;what year did spudd webb won the dunk contest?;DateTime
urn:WebQuestionsTrain:id:1556;what year did steve nash play for the mavericks?;DateTime
urn:WebQuestionsTrain:id:1557;what year did ted kennedy run for president?;DateTime
urn:WebQuestionsTrain:id:1558;what year did the cleveland indians go to the world series?;DateTime
urn:WebQuestionsTrain:id:1559;what year did the florida marlins win their 2nd world series title?;DateTime
urn:WebQuestionsTrain:id:1560;what year did the houston rockets win their first championship?;DateTime
urn:WebQuestionsTrain:id:1561;what year did the mets win their first world series?;DateTime
urn:WebQuestionsTrain:id:1562;what year did the new york mets start?;DateTime
urn:WebQuestionsTrain:id:1563;what year did the orioles win 100 games?;DateTime
urn:WebQuestionsTrain:id:1564;what year did the vietnam war happen?;DateTime
urn:WebQuestionsTrain:id:1565;what year did tim duncan enter the nba?;DateTime
urn:WebQuestionsTrain:id:1566;what year did tut became king?;DateTime
urn:WebQuestionsTrain:id:1567;what year did us invaded iraq?;DateTime
urn:WebQuestionsTrain:id:1568;what year did william jennings bryan run for president?;DateTime
urn:WebQuestionsTrain:id:1569;what year did william mckinley became president?;DateTime
urn:WebQuestionsTrain:id:1570;what year lebron james came to the nba?;DateTime
urn:WebQuestionsTrain:id:1571;what year michael jordan came in the nba?;DateTime
urn:WebQuestionsTrain:id:1572;what year was kevin durant drafted?;DateTime
urn:WebQuestionsTrain:id:1573;what year was michael jordan rookie year?;DateTime
urn:WebQuestionsTrain:id:1574;what year was peyton manning's rookie year?;DateTime
urn:WebQuestionsTrain:id:1575;what year was the cubs last world series?;DateTime
urn:WebQuestionsTrain:id:1576;what year was the first miss america pageant?;DateTime
urn:WebQuestionsTrain:id:1577;what year was the new york blackout?;DateTime
urn:WebQuestionsTrain:id:1578;what year was tom brady drafted?;DateTime
urn:WebQuestionsTrain:id:1579;what year were the cincinnati reds founded?;DateTime
urn:WebQuestionsTrain:id:1580;what year were the new york yankees established?;DateTime
urn:WebQuestionsTrain:id:1581;what years did andrew jackson run for president?;DateTime
urn:WebQuestionsTrain:id:1582;what years did barry bonds play?;DateTime
urn:WebQuestionsTrain:id:1583;what years did jackie robinson play baseball?;DateTime
urn:WebQuestionsTrain:id:1584;what years did the atlanta braves win the world series?;DateTime
urn:WebQuestionsTrain:id:1585;what years did the knicks win the championship?;DateTime
urn:WebQuestionsTrain:id:1586;what years did the orioles play in the world series?;DateTime
urn:WebQuestionsTrain:id:1587;what years did the red sox win the world series?;DateTime
urn:WebQuestionsTrain:id:1588;what years have the cubs been in the world series?;DateTime
urn:WebQuestionsTrain:id:1589;what years have the dallas cowboys won the superbowl?;TimePeriod
urn:WebQuestionsTrain:id:1590;what years have the dodgers won the world series?;DateTime
urn:WebQuestionsTrain:id:1591;what years have the giants won the world series?;DateTime
urn:WebQuestionsTrain:id:1592;what years have the steelers won the super bowl?;DateTime
urn:WebQuestionsTrain:id:1593;what zip code is chicago il?;Number
urn:WebQuestionsTrain:id:1594;what's jamaica country code?;Number
urn:WebQuestionsTrain:id:1595;what's sweden's currency?;Currency
urn:WebQuestionsTrain:id:1596;what's the national sport of puerto rico?;Activity
urn:WebQuestionsTrain:id:1597;when and where did the battle of antietam take place?;Place
urn:WebQuestionsTrain:id:1599;when are school holidays in queensland 2013?;DateTime
urn:WebQuestionsTrain:id:1600;when are school holidays in uk 2011?;DateTime
urn:WebQuestionsTrain:id:1601;when are the australian open men's finals?;DateTime
urn:WebQuestionsTrain:id:1602;when are the summer olympics held?;DateTime
urn:WebQuestionsTrain:id:1603;when countries joined the european union?;DateTime
urn:WebQuestionsTrain:id:1604;when did abraham lincoln free the slaves?;DateTime
urn:WebQuestionsTrain:id:1605;when did aldi originate?;DateTime
urn:WebQuestionsTrain:id:1606;when did allen iverson get drafted?;DateTime
urn:WebQuestionsTrain:id:1607;when did babe ruth start playing baseball in the mlb?;DateTime
urn:WebQuestionsTrain:id:1608;when did baltimore orioles win the world series?;DateTime
urn:WebQuestionsTrain:id:1609;when did barry zito won the cy young?;DateTime
urn:WebQuestionsTrain:id:1610;when did bradley cooper's dad die?;DateTime
urn:WebQuestionsTrain:id:1611;when did braves win the world series?;DateTime
urn:WebQuestionsTrain:id:1612;when did carolina hurricanes win the cup?;DateTime
urn:WebQuestionsTrain:id:1613;when did democritus discovered the atom?;DateTime
urn:WebQuestionsTrain:id:1614;when did freddy krueger die?;DateTime
urn:WebQuestionsTrain:id:1615;when did herman cain run for president?;DateTime
urn:WebQuestionsTrain:id:1616;when did hurricane irene hit ct?;DateTime
urn:WebQuestionsTrain:id:1617;when did joe mcelderry won x factor?;DateTime
urn:WebQuestionsTrain:id:1618;when did joe walsh leave the eagles?;DateTime
urn:WebQuestionsTrain:id:1619;when did kennedy get elected?;DateTime
urn:WebQuestionsTrain:id:1620;when did kerry run for president?;DateTime
urn:WebQuestionsTrain:id:1621;when did manchester united first win a trophy?;DateTime
urn:WebQuestionsTrain:id:1623;when did mayans predict end of the world?;DateTime
urn:WebQuestionsTrain:id:1624;when did mcdonalds officially open?;DateTime
urn:WebQuestionsTrain:id:1625;when did mcgee join the ncis team?;DateTime
urn:WebQuestionsTrain:id:1626;when did mcgee start on ncis?;DateTime
urn:WebQuestionsTrain:id:1627;when did melbourne get its name?;DateTime
urn:WebQuestionsTrain:id:1628;when did michael schumacher win his first title?;DateTime
urn:WebQuestionsTrain:id:1629;when did moscow burn?;DateTime
urn:WebQuestionsTrain:id:1630;when did mt st helens first erupt?;DateTime
urn:WebQuestionsTrain:id:1631;when did ny giants win the superbowl?;DateTime
urn:WebQuestionsTrain:id:1632;when did sanchez leave usc?;DateTime
urn:WebQuestionsTrain:id:1633;when did sean murray first appear on ncis?;DateTime
urn:WebQuestionsTrain:id:1634;when did shaq come to the nba?;DateTime
urn:WebQuestionsTrain:id:1635;when did sherlock holmes live?;DateTime
urn:WebQuestionsTrain:id:1636;when did the 7th harry potter book come out?;DateTime
urn:WebQuestionsTrain:id:1637;when did the bali bombings occur?;DateTime
urn:WebQuestionsTrain:id:1638;when did the battle of thermopylae occur?;DateTime
urn:WebQuestionsTrain:id:1639;when did the boston celtics win their first championship?;DateTime
urn:WebQuestionsTrain:id:1640;when did the charlotte bobcats first play in the nba?;DateTime
urn:WebQuestionsTrain:id:1641;when did the chicago bulls win their first championship?;DateTime
urn:WebQuestionsTrain:id:1642;when did the christchurch quake happened?;DateTime
urn:WebQuestionsTrain:id:1643;when did the colts last win the superbowl?;DateTime
urn:WebQuestionsTrain:id:1644;when did the lions last win a thanksgiving game?;DateTime
urn:WebQuestionsTrain:id:1645;when did the name jehovah first appear?;DateTime
urn:WebQuestionsTrain:id:1646;when did the new york knicks win a championship?;DateTime
urn:WebQuestionsTrain:id:1647;when did the ny knicks last win a championship?;DateTime
urn:WebQuestionsTrain:id:1648;when did the orioles win the pennant?;DateTime
urn:WebQuestionsTrain:id:1649;when did the raiders win the superbowl?;DateTime
urn:WebQuestionsTrain:id:1650;when did the red sox win the pennant?;DateTime
urn:WebQuestionsTrain:id:1651;when did they stop making ford rangers?;DateTime
urn:WebQuestionsTrain:id:1652;when did venus williams win wimbledon?;DateTime
urn:WebQuestionsTrain:id:1653;when did yuvraj made his odi debut?;DateTime
urn:WebQuestionsTrain:id:1654;when do they change the time in london?;DateTime
urn:WebQuestionsTrain:id:1655;when do we change the clocks in 2011 in australia?;DateTime
urn:WebQuestionsTrain:id:1656;when does canada's wonderland close?;DateTime
urn:WebQuestionsTrain:id:1657;when does ellen air?;DateTime
urn:WebQuestionsTrain:id:1658;when does medicare part d start?;DateTime
urn:WebQuestionsTrain:id:1659;when does nasdaq start trading?;DateTime
urn:WebQuestionsTrain:id:1660;when does ramadan end 2012 indonesia?;DateTime
urn:WebQuestionsTrain:id:1661;when does sally pearson race tonight?;DateTime
urn:WebQuestionsTrain:id:1662;when does school start in hillsborough county?;DateTime
urn:WebQuestionsTrain:id:1663;when does school start in los angeles california 2011?;DateTime
urn:WebQuestionsTrain:id:1664;when does the russian league start?;DateTime
urn:WebQuestionsTrain:id:1665;when does the world cup occur?;DateTime
urn:WebQuestionsTrain:id:1666;when is next t20 world cup cricket?;DateTime
urn:WebQuestionsTrain:id:1667;what political party did john bell belong to?;Agent
urn:WebQuestionsTrain:id:1668;when is portland marathon?;DateTime
urn:WebQuestionsTrain:id:1669;when is summer in australia sydney?;TimePeriod
urn:WebQuestionsTrain:id:1670;when is the diwali festival?;DateTime
urn:WebQuestionsTrain:id:1671;when is the gold cup cheltenham?;DateTime
urn:WebQuestionsTrain:id:1672;when is the last time chicago bulls won a championship?;DateTime
urn:WebQuestionsTrain:id:1673;when is the last time the raiders won a championship?;DateTime
urn:WebQuestionsTrain:id:1674;when is the next geneva motor show?;DateTime
urn:WebQuestionsTrain:id:1675;when is the us open tennis mens final 2011?;DateTime
urn:WebQuestionsTrain:id:1676;when is wimbledon tennis tournament?;DateTime
urn:WebQuestionsTrain:id:1677;when last did real madrid win the champions league?;DateTime
urn:WebQuestionsTrain:id:1678;when michael jordan got drafted?;DateTime
urn:WebQuestionsTrain:id:1679;when president lincoln was elected?;DateTime
urn:WebQuestionsTrain:id:1680;when richard nixon was president?;DateTime
urn:WebQuestionsTrain:id:1681;when was ancient egypt created?;DateTime
urn:WebQuestionsTrain:id:1682;when was barack obama elected president?;DateTime
urn:WebQuestionsTrain:id:1683;when was bill clinton elected president?;DateTime
urn:WebQuestionsTrain:id:1684;when was george h.w. bush elected president?;DateTime
urn:WebQuestionsTrain:id:1685;when was george w bush sworn in?;DateTime
urn:WebQuestionsTrain:id:1686;when was louisiana entered into the union?;DateTime
urn:WebQuestionsTrain:id:1687;when was mary poppins made?;DateTime
urn:WebQuestionsTrain:id:1688;when was reagan inaugurated?;DateTime
urn:WebQuestionsTrain:id:1689;when was saint nicholas died?;DateTime
urn:WebQuestionsTrain:id:1690;when was samuel pepys?;DateTime
urn:WebQuestionsTrain:id:1691;when was the chinese flag designed?;DateTime
urn:WebQuestionsTrain:id:1692;when was the first pope of the catholic church?;DateTime
urn:WebQuestionsTrain:id:1693;when was the last dallas cowboys super bowl win?;DateTime
urn:WebQuestionsTrain:id:1694;when was the last shark attack in maui?;DateTime
urn:WebQuestionsTrain:id:1695;when was the last time iran invaded another country?;DateTime
urn:WebQuestionsTrain:id:1696;when was the last time the kansas city chiefs won a superbowl?;DateTime
urn:WebQuestionsTrain:id:1697;when was the last time the new england patriots won the superbowl?;DateTime
urn:WebQuestionsTrain:id:1698;when was the last time the ny giants played in the superbowl?;DateTime
urn:WebQuestionsTrain:id:1699;when was the last time the ny giants were in the super bowl?;DateTime
urn:WebQuestionsTrain:id:1700;when was the last time the oakland raiders were in the super bowl?;DateTime
urn:WebQuestionsTrain:id:1701;when was the last time the orioles had a winning season?;DateTime
urn:WebQuestionsTrain:id:1702;when was the last time the san francisco giants won a world series?;DateTime
urn:WebQuestionsTrain:id:1703;when was the last time the toronto maple leafs make the playoffs?;DateTime
urn:WebQuestionsTrain:id:1704;when was tom brady first superbowl win?;DateTime
urn:WebQuestionsTrain:id:1705;when were the duggar kids born?;DateTime
urn:WebQuestionsTrain:id:1706;when were the phillies founded?;DateTime
urn:WebQuestionsTrain:id:1707;when were the texas rangers started?;DateTime
urn:WebQuestionsTrain:id:1708;when were women allowed to go to the olympics?;DateTime
urn:WebQuestionsTrain:id:1709;where adidas originate?;Place
urn:WebQuestionsTrain:id:1710;where are dell products manufactured?;Place
urn:WebQuestionsTrain:id:1711;where are facebook headquarters located?;Place
urn:WebQuestionsTrain:id:1712;where are google headquarters located?;Place
urn:WebQuestionsTrain:id:1713;where are john deere snow blowers made?;Place
urn:WebQuestionsTrain:id:1714;where are sunbeam appliances made?;Place
urn:WebQuestionsTrain:id:1715;where are sunbeam microwaves made?;Place
urn:WebQuestionsTrain:id:1716;where are the atlanta falcons located?;Place
urn:WebQuestionsTrain:id:1717;where are the florida marlins from?;Place
urn:WebQuestionsTrain:id:1718;where are the great pyramid of giza located?;Place
urn:WebQuestionsTrain:id:1719;where are the mines in victoria?;Place
urn:WebQuestionsTrain:id:1720;where are the netherlands on a world map?;Place
urn:WebQuestionsTrain:id:1721;where are the nfl redskins from?;Place
urn:WebQuestionsTrain:id:1722;where are the pyramids of giza located?;Place
urn:WebQuestionsTrain:id:1723;where are the ruins of pompeii?;Place
urn:WebQuestionsTrain:id:1724;where are vw cc made?;Place
urn:WebQuestionsTrain:id:1725;where are you from in egyptian arabic?;Place
urn:WebQuestionsTrain:id:1726;where are you if you re in zagreb?;Place
urn:WebQuestionsTrain:id:1727;where christopher columbus was born?;Place
urn:WebQuestionsTrain:id:1728;where did al capone go to jail?;Place
urn:WebQuestionsTrain:id:1729;where did alex smith play high school football?;Place
urn:WebQuestionsTrain:id:1730;where did american troops fight in ww1?;Place
urn:WebQuestionsTrain:id:1731;where did anne frank live before the war?;Place
urn:WebQuestionsTrain:id:1732;where did apostle paul grow up?;Place
urn:WebQuestionsTrain:id:1733;where did audie murphy grow up?;Place
urn:WebQuestionsTrain:id:1734;where did ayn rand live?;Place
urn:WebQuestionsTrain:id:1735;where did barack obama went to school?;Place
urn:WebQuestionsTrain:id:1736;where did bashar al assad study?;Agent
urn:WebQuestionsTrain:id:1737;where did benjamin franklin died?;Place
urn:WebQuestionsTrain:id:1738;where did bernie madoff work?;Place
urn:WebQuestionsTrain:id:1739;where did bob barker grow up?;Place
urn:WebQuestionsTrain:id:1740;where did boston terriers come from?;Place
urn:WebQuestionsTrain:id:1741;where did brian williams go to college?;Place
urn:WebQuestionsTrain:id:1742;where did bronx tale take place?;Place
urn:WebQuestionsTrain:id:1743;where did buzz williams go to college?;Place
urn:WebQuestionsTrain:id:1744;where did c.s. lewis go to college?;Place
urn:WebQuestionsTrain:id:1745;where did caroline kennedy go to school?;Place
urn:WebQuestionsTrain:id:1746;where did carrie underwood live?;Place
urn:WebQuestionsTrain:id:1747;where did chancellorsville battle take place?;Place
urn:WebQuestionsTrain:id:1748;where did charles drew go to college?;Place
urn:WebQuestionsTrain:id:1749;where did charles drew go to high school?;Place
urn:WebQuestionsTrain:id:1750;where did charlton heston live?;Place
urn:WebQuestionsTrain:id:1751;where did chef chuck hughes go to school?;Place
urn:WebQuestionsTrain:id:1752;where did chickasaw indians live?;Place
urn:WebQuestionsTrain:id:1753;where did chris cuomo go?;Place
urn:WebQuestionsTrain:id:1754;where did cutler jay go to college?;Place
urn:WebQuestionsTrain:id:1755;where did darfur happen?;Place
urn:WebQuestionsTrain:id:1756;where did david duke go to college?;Place
urn:WebQuestionsTrain:id:1757;where did dmitri mendeleev study science?;Place
urn:WebQuestionsTrain:id:1758;where did dolly parton grew up?;Place
urn:WebQuestionsTrain:id:1759;where did douglas macarthur die?;Place
urn:WebQuestionsTrain:id:1760;where did dr seuss go to school?;Place
urn:WebQuestionsTrain:id:1761;where did dr. martin luther king jr. go to school?;Place
urn:WebQuestionsTrain:id:1762;where did drew stanton play in college?;Agent
urn:WebQuestionsTrain:id:1763;where did eleanor roosevelt go to school?;Place
urn:WebQuestionsTrain:id:1764;where did elvis presley live before he died?;Place
urn:WebQuestionsTrain:id:1765;where did elvis presley started his career?;Place
urn:WebQuestionsTrain:id:1766;where did emily murphy go to school?;Place
urn:WebQuestionsTrain:id:1767;where did english numbers originate from?;Place
urn:WebQuestionsTrain:id:1768;where did frank bruno live?;Place
urn:WebQuestionsTrain:id:1769;where did galileo go to school?;Place
urn:WebQuestionsTrain:id:1770;where did gareth southgate play?;Place
urn:WebQuestionsTrain:id:1771;where did giovanni da verrazano live?;Place
urn:WebQuestionsTrain:id:1772;where did giovanni pierluigi da palestrina live?;Place
urn:WebQuestionsTrain:id:1773;where did hammurabi come from?;Place
urn:WebQuestionsTrain:id:1774;where did harrison ford get his start?;Place
urn:WebQuestionsTrain:id:1775;where did harry truman die?;Place
urn:WebQuestionsTrain:id:1776;where did heidi klum and seal get married?;Place
urn:WebQuestionsTrain:id:1777;where did helen keller die?;Place
urn:WebQuestionsTrain:id:1778;where did henry hudson come from?;Place
urn:WebQuestionsTrain:id:1779;where did henry knox die?;Place
urn:WebQuestionsTrain:id:1780;where did irish people come from?;Place
urn:WebQuestionsTrain:id:1781;where did isaac newton go to high school?;Place
urn:WebQuestionsTrain:id:1782;where did jack johnson go to high school?;Place
urn:WebQuestionsTrain:id:1783;where did jackie robinson go to school?;Place
urn:WebQuestionsTrain:id:1784;where did james baldwin go to school?;Place
urn:WebQuestionsTrain:id:1785;where did james cook go on his voyages?;Place
urn:WebQuestionsTrain:id:1786;where did james franco study acting?;Agent
urn:WebQuestionsTrain:id:1787;where did jane goodall go to school?;Place
urn:WebQuestionsTrain:id:1788;where did jane mansfield die?;Place
urn:WebQuestionsTrain:id:1789;where did japan invade to get resources?;Place
urn:WebQuestionsTrain:id:1790;where did jennifer hudson go to school?;Place
urn:WebQuestionsTrain:id:1791;where did jerry spinelli go to college?;Place
urn:WebQuestionsTrain:id:1792;where did jerry spinelli live as a kid?;Place
urn:WebQuestionsTrain:id:1793;where did jesse james die?;Place
urn:WebQuestionsTrain:id:1794;where did jfk and his wife live?;Place
urn:WebQuestionsTrain:id:1795;where did jimmy hoffa live?;Place
urn:WebQuestionsTrain:id:1796;where did joe montana go to high school?;Place
urn:WebQuestionsTrain:id:1797;where did joe namath attend college?;Place
urn:WebQuestionsTrain:id:1798;where did joe namath live?;Place
urn:WebQuestionsTrain:id:1799;where did johann sebastian bach live?;Place
urn:WebQuestionsTrain:id:1800;where did john howard live?;Place
urn:WebQuestionsTrain:id:1801;where did john muir die?;Place
urn:WebQuestionsTrain:id:1802;where did jrr tolkien live?;Place
urn:WebQuestionsTrain:id:1803;where did justin bieber grew up?;Place
urn:WebQuestionsTrain:id:1804;where did kate middleton go to prep school?;Place
urn:WebQuestionsTrain:id:1805;where did kevin hart go to school?;Place
urn:WebQuestionsTrain:id:1806;where did kirk herbstreit?;Place
urn:WebQuestionsTrain:id:1807;where did kobe bryant attend high school?;Place
urn:WebQuestionsTrain:id:1808;where did kurt cobain die?;Place
urn:WebQuestionsTrain:id:1809;where did l frank baum die?;Place
urn:WebQuestionsTrain:id:1810;where did laura bush grow up?;Place
urn:WebQuestionsTrain:id:1811;where did laura ingalls wilder live?;Place
urn:WebQuestionsTrain:id:1812;where did lebron james go to highschool?;Place
urn:WebQuestionsTrain:id:1813;where did macho camacho got shot at?;Place
urn:WebQuestionsTrain:id:1814;where did madoff live in nyc?;Place
urn:WebQuestionsTrain:id:1815;where did madoff live?;Place
urn:WebQuestionsTrain:id:1816;where did marco rubio go to college?;Place
urn:WebQuestionsTrain:id:1817;where did martin luther king got shot?;Place
urn:WebQuestionsTrain:id:1818;where did martin luther king went to school?;Place
urn:WebQuestionsTrain:id:1819;where did matt barnes play?;Agent
urn:WebQuestionsTrain:id:1820;where did matthew brady live?;Place
urn:WebQuestionsTrain:id:1821;where did matthias schleiden go to school?;Place
urn:WebQuestionsTrain:id:1822;where did mendeleev died?;Place
urn:WebQuestionsTrain:id:1823;where did michael jordan play high school basketball?;Place
urn:WebQuestionsTrain:id:1824;where did monta ellis go to college?;Place
urn:WebQuestionsTrain:id:1825;where did nadia boulanger live?;Place
urn:WebQuestionsTrain:id:1826;where did nathaniel hawthorne die?;Place
urn:WebQuestionsTrain:id:1827;where did neil gaiman grow up?;Place
urn:WebQuestionsTrain:id:1828;where did newt gingrich attend college?;Place
