experiment,label,classLabel
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,"Who is the chancellor of the university whose campus is in Woodlane, New Jersey ?",RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Name the mountain whose parent peak is located in Mexico.,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Who composed the music for Tonights the Night ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What awards have been given to race horses bred by Bert Michell?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,List the served region of the organisations of Trade association.,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,List the sports of PATTS College of Aeronautics which are of interest of Jon Speelman ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the home stadium of the club coached by Justine Omojong?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which governer of Winston bryant is also the president of Carl Stokes ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Name a queen whose parent is Ptolemy XII Auletes and consort is Ptolemy XIII Theos Philopator?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which shows theme music was composed by Primus and voiced by Isaac Hayes?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which are the predecessors of the cars which are similar to the Oldsmobile 88?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,who all have been a manager of english under twenty one football team?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the military conflict whose commanders are John McEwen and Phm Vn ng?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the relegious affiliations of Katyayana ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Where was the engineer born who manufactured EP R.E.P. 1?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Name the tv show with judges Randy Jackson and Jennifer Lopez?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the largest city of the country which hosted the 1951 Asian Games?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which party has come in power in Mumbai North?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Who is the leader of Hackweiser ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,In which city is the sister station of KTXY located ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Whose shrines are in a place governed by Justin Trudeau?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What are the academic interests of the past members of Senser?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Name the constituency of Jonas Gahr where Sverre Krogh was born ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the common battle fought by Stephen Urban and Ali Habib Mahmud ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Where was the successor of Hank Brown born?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,"Where are all the protected areas near Bend, Oregon?",RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which notable series of Russell T Davies is also the series of Short Trips: A day in the life ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,"What is the serving railway line of Warwick railway station, Perth ?",RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,"What is the radio show created by Timoteo Jeffries, about?",RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,"Which office holders resting place is in  Palo Alto, California and was succeeded by Adrian A. Basora ?",RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,which movies have been published by Cinema International Corporation?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which battles were fought under the president when Chung Won Shik was the prime minister?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Whose theme music was composed by a band which collaborated with Phish?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which administrative headquarters of the Pulau Ubin is also the resting place of the Nicole Lai,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which royalty was married to ptolemy XIII Theos Philopator and had mother named Cleopatra V ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Who built the stadium which was rented by Costa Rica national football team?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,In which country does the Auckland rugby union team play  ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Where did the beverages sold by Refriango originate?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the content licence of MSX BASIC ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What are the central characters in spy kids series?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,VP-8 and VP-10 shares which command structure ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is used as money for French Southern and Antarctic Lands is also the  product of the Karafarin Bank ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,who owns the ship Victoria?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Where was the predecessor of Sevan Ross born?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which comic characters were created by Paul Dini?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,"Who is the narrator of The Incredible Hulk , 1982 TV series ?",RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What sports are played in schools where Swahili is the official language?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,"What religion do the politicians follow, who graduated from the Yokkohama Nationaal University?",RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the area of the Tar Heel Sports Network which is  official residence of the Michael Nichols (photographer) ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Cologny and Lancy are the neighboring municipalities of which place ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which interest of Philip Novak is the relegion of Vesak ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which are the countires where Pioneer Corporation has flourished?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Who is the president of Carl Stokes nad Wyche Fowler ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the city of the Maine School of Science and Mathematics is also the resting place of Charles A. Boutelle ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,List the soccer players whose current team has the ground Stoke-on-Trent.,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the currency of Kerguelen Islands ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What are the musicals whose musicians worked under Sony Music Entertainment?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,List few Swedish language movies ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Where is the school which is the rival of Somerset Berkley Regional High?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Name the common alma mater of the Henry Morton Dexter and Jack McGregor,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which city council owns the Ted Williams tunnel and Leonard Memorial ridge?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the purpose of New Zealand Chess Federation ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Who operates twin Cities 400 ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What are some companies which are founded in Dallas Jurisdiction?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the river whose mouth locations are Arctic Ocean and Laptev Sea?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What are some wars fought when Chung Il Kwon as the countrys prime minister?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Where did Whitney Wistert debut?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the major shrine of the monarchs whose successor is Dragimir of Travunia and Zachlumia?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the faith of the Ajith Perera and religious affiliation of the Neungin High School?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Who was in military unit which played the role of Air interdiction?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Where was the person born who died in Bryn Mawr Hospital?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Who owns the newspaper which was founded by Nehru?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,To which places do the flights go by airlines headquartered in the UK?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Name the movies distributed by RKO Pictures and has music composer as Bernard Herrmann?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Where are jockeys in Dubai World Cup from?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,In which cities can the beverage related to Barqs be found?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the birth place of the astronaut whose mission was the Vostok programmer?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the magazine which have been  founded by Ralph J. Gleason?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,"to which university did both, the Stanford Cardinal and Gerald Reaven go?",RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Name the nearest city to David W. Brown House ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Name the rivers who originate from Essex?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Companies founded in Taiwan have typically which divisions?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What cities are nearer to Fuountain Lake Farm?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Who are the characters of Batman Live?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,where did Deion Sanders debut?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Greater Napanee is the home town of what people?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,"What place did Edwin Adams die at, which gave birth to William A Purtell?",RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Who are the current members of Insects vs Robots?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which designer of RENFE also owns Renaissance Center ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Whihc uni did Joshua A. Siegel attend ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Name the nationalteam of Trn Vit Hng ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Who created the Women in the Garden and also the LEnfant a la tasse ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which famous horserace has seen both Fergie sutherland and the illustrious War of Attrition?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Where did these popular aeroplanes - Focke Wulf 260 and Start+Flug H 101 originate?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which television show s producer is Stephen E. Ambrose and written by Erik Jendresen?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Whose networks parent organisation is Comcast?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which cport of Vishwajyot High School is also the genere of Battle chess ,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Tell me the name of the Prime Time Entertainment Networks TV show whose Artist is Christopher Franke ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which sects people are part of local political parties which fall under the International Muslim Brotherhood?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,List common systems are developed by of the Google Videos and written by of the Google Web Toolkit ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which architect of Marine Corps Air Station Kaneohe Bay was also tenant of New Sanno hotel /,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Name the artist who made Dream Dancing and is often associated with Joe Pass?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Who is the office holder with deputies as Neil Brown and Andrew Peacock?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,For which games are Sam Loyd and Eric Schiller both famous?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the military branch of the William French Smith which is also the branch of Pierre R. Graham ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the river whose source is Lake Ontario?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the route end of Birmingham and Oxford Junction Railway ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Where did the Vitis Vinifera grapes originate?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the religion of the person who founded the Emel magazine?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Give the name of the  managers of England national under-20 football team and England national under-21 football team?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Whichlocation city of the Denver Broncos is the palce of birth of Steven Clark Cunningham ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Who was in the missions of Apollo 11 and Gemini 8?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Where can one find the Dzogchen Ponolop Rinpoche?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,In which state is the Channel district?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What are the awards won by the film director of Saraband ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the almamater of the president whose vice president was Enrique Jos Varona?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Who is the stockholder of the road tunnels operated by the Massachusetts Department of Transportation?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which sea is surrounded by Rostock and Kaliningrad?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which television shows developer is Brian Graden and voices to the character is by Isaac Hayes?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which moviess screenplay is written by Akiva Goldsman,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,"Give me all commanders which had an important role in both, the Battle of Fort Stephenson and Battle of the Thames?",RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the nickname of the home stadium of Angels Toru?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the television show whose executive producer is Douglas Netter?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,How did the child of Stevens T. Mason die?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Who are the astronauts associated with NASA?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is a common ingredient used in boyt Blodpalt and Kaszanka ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which license provider of MSX basic is also the designer of Language Integrated Query ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Who are the architect of the stadium whose one of the architect is louis D. Astorino ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,To which american football teams does the Heinz Field serve as home stadium?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which architect of the Marine Corps Air Station Kaneohe Bay is the branch of the Burnet R. Maybank?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Who is the partner of Rob Patterson?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the organisation whose purposes are Environmentalism and Peace?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What religions do diplomats typically follow?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the political party of the daughter of Jawaharlal Nehru ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Name the river with source as Shannon Pot and its mouth is located in Limerick?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which city is known for the people working in the western penn hospital?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,In which country does the publishing house exist which was cofounded by Panos Loannides?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Guggenheim family is the cofounder of a company that invested stocks in which baseball teams?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,List all the doctoral student of the scientist who has advised john Bowlby ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,To which series does the book belong which came after the Blade Runner 2?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,List out the people who are related to the relatives of Jared Kushner ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Where was Sino-French War fought ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Who did Daniel Gibson marry?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,In which city did The Ultimate Fighter: Team Rousey vs. Team Tate take place ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Who is  related to Kelly Osbourne & Ozzy Osbourne?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What are the houses of the legislature where the leader is called Pullaiahgaripalli ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Who wrote the musical whose composer is Emil Dean Zoghby?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the faith of Kwai Chang Caine ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,List the ethnicity of Riley Reid?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which shows are from a company whose subsidiary is Viacom Productions?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which serving railway line of the Daund Junction railway station was also the place where 99 (2009 film) was recorded ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the owning organisation of the Ford Kansas City Assembly Plant and also the builder of the Ford Y-block engine?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Name the country with currency as Aureus ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which artists trained in San Francisco Art Institute?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,what has been developed by John Fanning?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,List the associates of bands which have a label by Motown ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,what awards have been given to A. Peter Dewey?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Among the companies who has product named Chinook who has a key person as Dennis Muilenburg ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which countrys leader  is Giuseppe Bertello?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,"What are the hubs of PLUS Helicopter Services, a highway helicopter unit of PLUS Expressways?",RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Name the movies for which music was given by  Geoffrey Burgon and distributed by  Cinema International Corporation?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Name the TV shows with network as NBC and company as Paramount Television ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Name the fictional character whose voices animator is Hardie Gramatky?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Who wrote the subsequent work of One Day at a Time (Ems Version) ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the university whose campus is Mount Moosilauke?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Name the garrison of the Western Naval Command and line of the Vadodara Junction railway station ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d, Giuseppe Bertello and Pietro Parolin are leaders of which place ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which city located on Mediterranean Sea is also the stadium of Panionios G.S.S. season ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Through which cities do the rivers starting at the Montauk State Park flow?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Who are the shareholder of the soccer club for whom Steve Holland plays?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Marika Gombitov makes songs in which languages?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What are some musical artists associated with the ones signed up with EMI?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What city was recorded in Live in detroit which is also the official residence of ken Holland ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Name the television show whose subsequent work is Crusade and Composer is Stewart Copeland?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Name the river which flows through the closest city of Mount Raimer ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Who is the writer of mark twain Tonight ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the common ethnicity of the Maike Evers and Francisco Lachowski ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What are the current music bands of Chester Bennington?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the mascot of the handball teams in the Turkish Handball Super League?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Daniel L D Granger and Job Durfee have based their political career in which US state?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,To which political party does Virendra Kataria belongs ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Copley Medal has been awarded to which scientists?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which garrison of East Indies Station is also the route end of Mumbai Vadodara Express ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which senator served in military units VMF-155 and VMF-218?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,To which country does Peter Blay owe his allegiance?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Name the scientist whose supervisor also supervised Mary Ainsworth?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What are some relatives of armymen who died in Germany?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which artist married to Lee Krasner?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Deion sanders and Hinkey haines debuted their career with which common team?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Name the TV show with artist Christopher Franke and cast member Jason Carter ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Name the office holder with associate as Marcus Calpurnius Bibulus and has a kid named Augustus?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What are the movies whose screenplay is done by Eric Roth?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which owner of Chelsea F.C also owns Evraz ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What are some orthonychidae birds?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which driver had the pole position in 1994 Spanish Grand Prix ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,List the things for which the relatives of Mrunalini Kunte are known?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Name the children of the person who is the star of The Weathered Underground ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,List the movies edited by Julian Doyle in which music was composed by Geoffrey Brugon ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Where was the deadbody discovered of one of the alumni of General Educational Development?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What acts and artists are associated with people who have worked with Divertis?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What are the notableworks of Russell T Davies?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What teams did the ex teamplayers of lighthouse boy club start their career with?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,List the Sci-fi TV shows with theme music given by Ron Grainer?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Who was the prime minister under which the predecessor of Derick Heathcoat Amory served?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the company to which Fusajiro Yamauchi proprietor to ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the state of origin of the president whose alma mater is Hellenic Naval Academy ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What religions are followed by members of the societies whose architectural influences can be seen on the Sanggar Agung ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which person designed the cars which has been designed by ASC Creative Services?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Who is the producer of album which has the song Money?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,List the director of The Adventures of mimi ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,"Which rivers have source origins asnorth western, Zambia ?",RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Food in which countries has shallot in it?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which producer of Purvis Eureka engine is also the owner of Ford Theatre ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which tenant of New Sanno Hotel is the military branch of the Gary Holder-Winfield ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Name all the soccer players who played in a under 18 club for La Liga?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What are the movies whose music composer uses a Hammond organ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Where Everybody knows you is the theme album of which show ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What developed EMMS?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,List sports managers who managed Middlesbrough F.C. and England national under-21 football team?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What religion are the characters of Absolutely Fabulous from?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,List the products of the company which published Tweenies: Game Time.,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What are some party leaders of the parties which have had a seat in Berlin?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,List the agencies located someplace lead by Alex Chalk.,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Who all have developed softwares for Unix Like OSes?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,"Name the river with Readin, Brekshire in its path and mouth place is Sothend-on-sea ?",RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Organization holding stocks of  Galician and German wikipedias?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What sport played at Islamic azad uni employes Craig Van Tilbury?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,"Alexander Magleby, a rugby player is alma mater to which university?",RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What are some parties which have people from Mangalore as a member?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Whihc birthpalce of Svetlana Gounkina is also the largest city of Union State ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which employer of Michael M. Sears is also the producer of Delta III ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the region served by the governor of Stephen L.R. McNichols ?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,What is the base currency of the country which operates the Marion Dufresne?,RES
urn:experiment:c2ea875a4cb44909a3e8d0aa08630d0d,Which company has developed games whose music is done by Gerard Marino?,RES
